,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subset__CONTACT_DATE_0_HOLIDAYS,param_subset__CONTACT_DATE_1_HOLIDAYS,param_subset__CONTACT_DATE_2_HOLIDAYS,param_subset__CONTACT_DATE_3_HOLIDAYS,param_subset__CONTACT_DATE_WEEKDAY,params
0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1,0.011833077669143677,0.0031786418135771976,0.005097568035125732,0.001221215007312917,True,False,False,True,False,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': False, 'subset__CONTACT_DATE_2_HOLIDAYS': False, 'subset__CONTACT_DATE_3_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': False}"
1,0.4842639177512851,0.5108655528819863,0.5450986833100654,0.5083935561577838,0.5051781417477852,0.5020746746144591,0.4951924392981304,0.5290540910459609,0.4754627857377228,0.5087122662145903,0.5094235033259423,0.5567155292765048,0.5351600951547631,0.5172194575084763,0.4942754099258164,0.5074423092715775,0.4818474516023188,0.5347089303292136,0.5004482494319893,0.5254715173414359,0.5374398446899267,0.5285806081154982,0.5101318058635131,0.5116339547233856,0.4835427376134749,0.5172365470852018,0.4964345350524212,0.5304638526183241,0.5263589631412009,0.5049559772503555,0.47352590950151924,0.4816765213106676,0.49570709832658877,0.48446557475664437,0.5095056253592838,0.5578994552571789,0.5128000929672973,0.49634624849611725,0.5180052558101338,0.5199522323506064,0.5105901529205371,0.020609820839659253,1,0.04167768359184265,0.016452874299371634,0.02727445960044861,0.008405765994778611,False,False,True,False,False,"{'subset__CONTACT_DATE_0_HOLIDAYS': False, 'subset__CONTACT_DATE_1_HOLIDAYS': False, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_3_HOLIDAYS': False, 'subset__CONTACT_DATE_WEEKDAY': False}"
2,0.5262393361041234,0.5063812479492508,0.47695792614491805,0.5541013112151323,0.5253404243683693,0.5098059991250137,0.5169753086419754,0.5360241986258246,0.49985302964016187,0.46063245105545225,0.5579234075169035,0.5021899208891079,0.49781937000984355,0.5440876900360931,0.4864772385097588,0.5005440584708878,0.5278560100623428,0.524058706113967,0.4644787988283923,0.5355759491938353,0.5341313026358963,0.5232008093623537,0.48581684049163726,0.49755002600531056,0.50986410368588,0.5295786393962594,0.5291670088418056,0.5257623662095208,0.5274697856283496,0.5186310565459915,0.5200719936492294,0.5373141988995648,0.5192838783769004,0.4857404571803565,0.5099436095371055,0.5234253100106758,0.4899274034780707,0.4883312370119217,0.5212524978785141,0.5312576989406258,0.5140253003919893,0.022218718972575702,1,0.053260648250579835,0.021959287395250125,0.028937911987304686,0.01442314592180742,True,False,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': False, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_3_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
3,0.5079534890079843,0.5042245433665099,0.5006022282445046,0.5009067641181462,0.5064017554413212,0.5323232254183529,0.48060209137444915,0.5210403492923819,0.5148440063436508,0.5114124193371978,0.503257507322548,0.5372081246064986,0.5226163458383463,0.49137318166903643,0.49447729325778106,0.4964550655607567,0.49749808596740674,0.47949250792956366,0.524657140510799,0.530299608551641,0.4983388931422947,0.5313867166138029,0.4960410336426596,0.5004790451944924,0.4963804276495679,0.5015756589740786,0.5332696887574937,0.49100421559771157,0.5106570600459368,0.5266289784534616,0.5053379321672005,0.4654642632284909,0.4900607021765285,0.5126189434540086,0.5243218088746544,0.4864875037639266,0.5367699332822924,0.49479793284479934,0.5188127891379923,0.5230660261148067,0.5075290296500986,0.01702531890881084,1,0.03418176770210266,0.015195624605471594,0.01690114140510559,0.008953270488990127,False,True,False,False,False,"{'subset__CONTACT_DATE_0_HOLIDAYS': False, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': False, 'subset__CONTACT_DATE_3_HOLIDAYS': False, 'subset__CONTACT_DATE_WEEKDAY': False}"
4,0.47399991797003177,0.5412132232308869,0.49292039637568086,0.4593153759820426,0.5178688614240403,0.4869435633818222,0.46108099969888594,0.4820323834551477,0.5054037241605601,0.49096986765831785,0.5353501136021461,0.504174536694862,0.491256972547304,0.493892185278355,0.4871547452848266,0.4756679258711778,0.4685893579787816,0.5110125232418243,0.5256289179053407,0.4890298650461251,0.5024779886251777,0.5075399212512304,0.48714105827926973,0.509580903889847,0.5032777808159247,0.531766105217106,0.4976868960608798,0.5306349401877857,0.5090814010718582,0.502064420868424,0.5140668199611289,0.4623367824587337,0.5069793831346386,0.5346200645302417,0.5178957597656785,0.5165612767238783,0.4971973094170404,0.5168879197200044,0.5148640880348198,0.5148709315375982,0.5017772926880534,0.020601481261704004,1,0.040650397539138794,0.01411398720569454,0.0227633535861969,0.008136567313298981,False,True,False,False,False,"{'subset__CONTACT_DATE_0_HOLIDAYS': False, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': False, 'subset__CONTACT_DATE_3_HOLIDAYS': False, 'subset__CONTACT_DATE_WEEKDAY': False}"
5,0.5231016898173466,0.5242227660505304,0.5283252580000547,0.5136083052749719,0.5185011757628787,0.4970298315651318,0.5275314116777532,0.5019503982918618,0.5045697528163623,0.5378875916001312,0.4976389915414306,0.5029016451780679,0.4887584764300558,0.5157702614021656,0.49658851386493663,0.48122142837589993,0.509778655802253,0.49985302964016187,0.5150933453778982,0.5108914346719226,0.47825522257464737,0.5375731433883846,0.5019640852974186,0.5314424735156442,0.5075570108279558,0.5007621951219512,0.5242465303440913,0.49554487969122113,0.5180192496992235,0.5268921579350322,0.4981727847581505,0.4775738413949796,0.5159479930001094,0.5183986383025265,0.49828228080260595,0.5279180695847362,0.5148474242589959,0.4904024937110357,0.4802359639758013,0.5298616243738195,0.5092290825645039,0.016227006034598954,1,0.04211651682853699,0.015726757562827952,0.024420285224914552,0.009096922159675938,False,False,True,True,False,"{'subset__CONTACT_DATE_0_HOLIDAYS': False, 'subset__CONTACT_DATE_1_HOLIDAYS': False, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_3_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': False}"
6,0.5157634255714755,0.5190070272339494,0.5054542717144344,0.48686389641674205,0.5240074373837909,0.5063060538116592,0.49501792997727956,0.5243081218690974,0.5013569123919938,0.5384036968172372,0.5325887602310366,0.5164586241822013,0.539049682817456,0.5040775730066718,0.4852077687443541,0.5203046727436972,0.48703242918079404,0.5267588592365744,0.5086570310147546,0.525382551805316,0.5224557038171278,0.4922584217434102,0.5267957351290685,0.5131463688374257,0.5234844963359948,0.5165871431696379,0.5432577810626591,0.5063302400700774,0.5013876736300996,0.5322035983812753,0.471123840026279,0.4947510333689196,0.4907135240074374,0.5153874548835174,0.5460909912129424,0.5064192056061975,0.5186139669692661,0.4902315979437821,0.5110967397552764,0.4947339246119734,0.5119775092979731,0.017367539921124255,1,0.043599528074264524,0.01796341505166479,0.027675509452819824,0.010659199410451455,False,False,True,False,False,"{'subset__CONTACT_DATE_0_HOLIDAYS': False, 'subset__CONTACT_DATE_1_HOLIDAYS': False, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_3_HOLIDAYS': False, 'subset__CONTACT_DATE_WEEKDAY': False}"
7,0.5248892595428196,0.5309150442961829,0.5354904054091046,0.49841915085817523,0.5176330252652303,0.5228555999125014,0.5194423913936109,0.5212969806465741,0.5286728918298151,0.5053046046155528,0.5244381484218883,0.4967390709260628,0.5012748824237121,0.5157224105873346,0.4977142700719937,0.5055842982672251,0.5216285683036203,0.5061214863830251,0.5257692097122991,0.4995072677999507,0.49548151591381384,0.5222198676583178,0.5081437683063699,0.4454470176014892,0.5282593240730614,0.5378568303620256,0.5299095288932687,0.5279180695847363,0.5097444766488023,0.514755140544679,0.47265678464865457,0.5279796611097424,0.4972827573006672,0.4889840588428306,0.47024444991924663,0.5208247789548602,0.4888678497210981,0.5181081154981954,0.5152541676931921,0.5242704826038159,0.511091987421726,0.019051638696853557,1,0.04312350153923035,0.01384508843819669,0.024283742904663085,0.00879189487009829,False,False,True,False,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': False, 'subset__CONTACT_DATE_1_HOLIDAYS': False, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_3_HOLIDAYS': False, 'subset__CONTACT_DATE_WEEKDAY': True}"
8,0.5020268237996282,0.4952661872470743,0.518036051572637,0.4868878486764665,0.5039032593240731,0.4512434376025375,0.4951034737620103,0.521427007199365,0.49962744722738706,0.47234564694301656,0.5049683830171635,0.47711190495743344,0.4738290222027781,0.5394529968281746,0.49776901809422136,0.5184124442254523,0.4840007382697145,0.4993916110685771,0.5255947003914484,0.5062002135172867,0.499671880126873,0.4974570709832659,0.502104377104377,0.51762201965454,0.5181457125669912,0.4724584381494039,0.5030727327475295,0.5092626810106484,0.506764054467899,0.4693105381165919,0.5064807971312036,0.48581684049163726,0.5068563381822159,0.5269058295964125,0.5076476143549313,0.5051292053324573,0.5213585529913596,0.5077894290714207,0.47716323122827187,0.5399284169609373,0.5013367290360238,0.018975004954680717,1,0.04571053385734558,0.01643254161046003,0.024650269746780397,0.007940288837669465,False,False,False,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': False, 'subset__CONTACT_DATE_1_HOLIDAYS': False, 'subset__CONTACT_DATE_2_HOLIDAYS': False, 'subset__CONTACT_DATE_3_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1,0.01062125563621521,0.004479740466040951,0.00503121018409729,0.0013747494383373905,True,False,False,True,False,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': False, 'subset__CONTACT_DATE_2_HOLIDAYS': False, 'subset__CONTACT_DATE_3_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': False}"
