,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subset__ACT,param_subset__ARPU_GROUP,param_subset__BASE_TYPE,param_subset__COM_CAT#1,param_subset__COM_CAT#17_2m,param_subset__COM_CAT#17_diff_1m,param_subset__COM_CAT#17_diff_3m,param_subset__COM_CAT#18,param_subset__COM_CAT#18_2m,param_subset__COM_CAT#18_3m,param_subset__COM_CAT#18_diff_1m,param_subset__COM_CAT#18_div_1m_3m,param_subset__COM_CAT#19,param_subset__COM_CAT#19_2m,param_subset__COM_CAT#19_3m,param_subset__COM_CAT#19_div_1m_6m,param_subset__COM_CAT#2,param_subset__COM_CAT#20_6m,param_subset__COM_CAT#20_diff_1m,param_subset__COM_CAT#20_diff_3m,param_subset__COM_CAT#20_div_1m_3m,param_subset__COM_CAT#21,param_subset__COM_CAT#21_3m,param_subset__COM_CAT#21_diff_1m,param_subset__COM_CAT#21_diff_2m,param_subset__COM_CAT#21_div_1m_3m,param_subset__COM_CAT#22,param_subset__COM_CAT#22_2m,param_subset__COM_CAT#22_div_1m_3m,param_subset__COM_CAT#23,param_subset__COM_CAT#23_3m,param_subset__COM_CAT#23_6m,param_subset__COM_CAT#23_diff_1m,param_subset__COM_CAT#23_diff_2m,param_subset__COM_CAT#23_diff_3m,param_subset__COM_CAT#23_div_1m_2m,param_subset__COM_CAT#23_div_1m_3m,param_subset__COM_CAT#25,param_subset__COM_CAT#26,param_subset__COM_CAT#27_2m,param_subset__COM_CAT#27_3m,param_subset__COM_CAT#27_6m,param_subset__COM_CAT#28,param_subset__COM_CAT#28_diff_2m,param_subset__COM_CAT#28_diff_3m,param_subset__COM_CAT#28_div_1m_2m,param_subset__COM_CAT#29_3m,param_subset__COM_CAT#29_diff_1m,param_subset__COM_CAT#29_diff_2m,param_subset__COM_CAT#29_diff_3m,param_subset__COM_CAT#29_div_1m_2m,param_subset__COM_CAT#29_div_1m_3m,param_subset__COM_CAT#29_div_1m_6m,param_subset__COM_CAT#3,param_subset__COM_CAT#30_3m,param_subset__COM_CAT#30_diff_3m,param_subset__COM_CAT#30_div_1m_3m,param_subset__COM_CAT#31_3m,param_subset__COM_CAT#31_diff_1m,param_subset__COM_CAT#31_diff_3m,param_subset__COM_CAT#31_div_1m_3m,param_subset__COM_CAT#32_diff_1m,param_subset__COM_CAT#32_div_1m_6m,param_subset__COM_CAT#33,param_subset__COM_CAT#33_div_1m_2m,param_subset__COM_CAT#33_div_1m_3m,param_subset__COM_CAT#34,param_subset__COM_CAT#7,param_subset__COM_CAT#8,param_subset__CONTACT_DATE_0_HOLIDAYS,param_subset__CONTACT_DATE_1_HOLIDAYS,param_subset__CONTACT_DATE_2_HOLIDAYS,param_subset__CONTACT_DATE_3_HOLIDAYS,param_subset__CONTACT_DATE_WEEKDAY,param_subset__COST_2m,param_subset__COST_div_1m_2m,param_subset__DEVICE_TYPE_ID,param_subset__INTERNET_TYPE_ID,param_subset__ITC,param_subset__ITC_2m,param_subset__ITC_3m,param_subset__ITC_diff_2m,param_subset__RENT_CHANNEL,param_subset__RENT_CHANNEL_2m,param_subset__RENT_CHANNEL_3m,param_subset__RENT_CHANNEL_6m,param_subset__RENT_CHANNEL_diff_1m,param_subset__RENT_CHANNEL_div_1m_2m,param_subset__REVENUE,param_subset__REVENUE_2m,param_subset__REVENUE_diff_2m,param_subset__REVENUE_diff_3m,param_subset__REVENUE_div_1m_6m,param_subset__ROAM_3m,param_subset__ROAM_diff_3m,param_subset__ROAM_div_1m_3m,param_subset__VAS,param_subset__VAS_6m,param_subset__VAS_diff_1m,param_subset__VAS_diff_2m,param_subset__VAS_diff_3m,params
0,0.555640243902439,0.5088592365744286,0.5529481809969614,0.5467445457282856,0.5237442579022202,0.5363119326260527,0.5534956612192384,0.5210506145465494,0.5670902603084327,0.5419480750300777,0.5383475678191125,0.47920943855903203,0.5469177239418135,0.5351566772394181,0.5277572472694423,0.5746489283074648,0.5491632943235261,0.5100896860986547,0.5333210150283321,0.5513160055842983,0.5502023405884283,0.5218678223777754,0.5141284114861351,0.5644794831786701,0.5462102154653834,0.5215191950125779,0.5448865347239331,0.5318736141906873,0.5270117849721098,0.5602954446024281,0.5410575949193835,0.5360515726369386,0.5163923219949688,0.5529537624412119,0.555295502449974,0.5069085160548574,0.6055144646177404,0.5370399485945532,0.49660220087049356,0.5189804549560646,0.5375772727541784,0.022621375642234976,1,0.22132768630981445,0.01178160854663607,0.027736759185791014,0.0036114780627908957,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,"{'subset__ACT': True, 'subset__ARPU_GROUP': True, 'subset__BASE_TYPE': True, 'subset__COM_CAT#1': True, 'subset__COM_CAT#17_2m': True, 'subset__COM_CAT#17_diff_1m': True, 'subset__COM_CAT#17_diff_3m': True, 'subset__COM_CAT#18': True, 'subset__COM_CAT#18_2m': True, 'subset__COM_CAT#18_3m': True, 'subset__COM_CAT#18_diff_1m': True, 'subset__COM_CAT#18_div_1m_3m': True, 'subset__COM_CAT#19': True, 'subset__COM_CAT#19_2m': True, 'subset__COM_CAT#19_3m': True, 'subset__COM_CAT#19_div_1m_6m': True, 'subset__COM_CAT#2': True, 'subset__COM_CAT#20_6m': True, 'subset__COM_CAT#20_diff_1m': True, 'subset__COM_CAT#20_diff_3m': True, 'subset__COM_CAT#20_div_1m_3m': True, 'subset__COM_CAT#21': True, 'subset__COM_CAT#21_3m': True, 'subset__COM_CAT#21_diff_1m': True, 'subset__COM_CAT#21_diff_2m': True, 'subset__COM_CAT#21_div_1m_3m': True, 'subset__COM_CAT#22': True, 'subset__COM_CAT#22_2m': True, 'subset__COM_CAT#22_div_1m_3m': True, 'subset__COM_CAT#23': True, 'subset__COM_CAT#23_3m': True, 'subset__COM_CAT#23_6m': True, 'subset__COM_CAT#23_diff_1m': True, 'subset__COM_CAT#23_diff_2m': True, 'subset__COM_CAT#23_diff_3m': True, 'subset__COM_CAT#23_div_1m_2m': True, 'subset__COM_CAT#23_div_1m_3m': True, 'subset__COM_CAT#25': True, 'subset__COM_CAT#26': True, 'subset__COM_CAT#27_2m': True, 'subset__COM_CAT#27_3m': True, 'subset__COM_CAT#27_6m': True, 'subset__COM_CAT#28': True, 'subset__COM_CAT#28_diff_2m': True, 'subset__COM_CAT#28_diff_3m': True, 'subset__COM_CAT#28_div_1m_2m': True, 'subset__COM_CAT#29_3m': True, 'subset__COM_CAT#29_diff_1m': True, 'subset__COM_CAT#29_diff_2m': True, 'subset__COM_CAT#29_diff_3m': True, 'subset__COM_CAT#29_div_1m_2m': True, 'subset__COM_CAT#29_div_1m_3m': True, 'subset__COM_CAT#29_div_1m_6m': True, 'subset__COM_CAT#3': True, 'subset__COM_CAT#30_3m': True, 'subset__COM_CAT#30_diff_3m': True, 'subset__COM_CAT#30_div_1m_3m': True, 'subset__COM_CAT#31_3m': True, 'subset__COM_CAT#31_diff_1m': True, 'subset__COM_CAT#31_diff_3m': True, 'subset__COM_CAT#31_div_1m_3m': True, 'subset__COM_CAT#32_diff_1m': True, 'subset__COM_CAT#32_div_1m_6m': True, 'subset__COM_CAT#33': True, 'subset__COM_CAT#33_div_1m_2m': True, 'subset__COM_CAT#33_div_1m_3m': True, 'subset__COM_CAT#34': True, 'subset__COM_CAT#7': True, 'subset__COM_CAT#8': True, 'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_3_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True, 'subset__COST_2m': True, 'subset__COST_div_1m_2m': True, 'subset__DEVICE_TYPE_ID': True, 'subset__INTERNET_TYPE_ID': True, 'subset__ITC': True, 'subset__ITC_2m': True, 'subset__ITC_3m': True, 'subset__ITC_diff_2m': True, 'subset__RENT_CHANNEL': True, 'subset__RENT_CHANNEL_2m': True, 'subset__RENT_CHANNEL_3m': True, 'subset__RENT_CHANNEL_6m': True, 'subset__RENT_CHANNEL_diff_1m': True, 'subset__RENT_CHANNEL_div_1m_2m': True, 'subset__REVENUE': True, 'subset__REVENUE_2m': True, 'subset__REVENUE_diff_2m': True, 'subset__REVENUE_diff_3m': True, 'subset__REVENUE_div_1m_6m': True, 'subset__ROAM_3m': True, 'subset__ROAM_diff_3m': True, 'subset__ROAM_div_1m_3m': True, 'subset__VAS': True, 'subset__VAS_6m': True, 'subset__VAS_diff_1m': True, 'subset__VAS_diff_2m': True, 'subset__VAS_diff_3m': True}"
