,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,split40_test_score,split41_test_score,split42_test_score,split43_test_score,split44_test_score,split45_test_score,split46_test_score,split47_test_score,split48_test_score,split49_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subset__BASE_TYPE,param_subset__COM_CAT#1,param_subset__COM_CAT#17,param_subset__COM_CAT#19,param_subset__COM_CAT#20,param_subset__COM_CAT#21,param_subset__COM_CAT#22,param_subset__COM_CAT#25,param_subset__COM_CAT#27,param_subset__COM_CAT#28,param_subset__COM_CAT#29,param_subset__COM_CAT#30,param_subset__COM_CAT#31,param_subset__COM_CAT#32,param_subset__COM_CAT#33,param_subset__COM_CAT#7,param_subset__COST,param_subset__ITC,param_subset__RENT_CHANNEL,param_subset__REVENUE,param_subset__ROAM,param_subset__VAS,params
0,0.5180592793729396,0.5005865012379793,0.5248818447943313,0.5149566365265448,0.5209875107724717,0.5122019616158023,0.5251528665034266,0.5086897938525095,0.5646339753498488,0.5062223848542468,0.5070978619208515,0.5137682448052747,0.5050998249045866,0.5017518090912821,0.5090882043144603,0.530884505423854,0.5009575530415988,0.5188484056741858,0.4939486067603245,0.48054029930372216,0.4938135233848132,0.532179766904231,0.5277066262670479,0.444403786438313,0.48164747000807084,0.5455889293189062,0.49972641341668605,0.5236618196243655,0.5165631027454414,0.5060385688685827,0.5123182359137108,0.4993485219484836,0.5318129898909758,0.5132963079490581,0.5245150677810759,0.5209858008563261,0.5419374033897377,0.5137331915242876,0.4995699560893534,0.5261377782033569,0.5476416836518336,0.506119789885504,0.51295261480377,0.5515462771705675,0.5347985034813894,0.4722925187748793,0.522536694800487,0.5350549909032462,0.5170512838050422,0.5444629495369547,0.5151560127491348,0.02079487250349249,1,0.010653719902038575,0.0038314687080960455,0.008029613494873047,0.0019448313173614177,True,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,"{'subset__BASE_TYPE': True, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': False, 'subset__COM_CAT#19': True, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': True, 'subset__COM_CAT#22': True, 'subset__COM_CAT#25': False, 'subset__COM_CAT#27': True, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': False, 'subset__COM_CAT#30': True, 'subset__COM_CAT#31': True, 'subset__COM_CAT#32': False, 'subset__COM_CAT#33': True, 'subset__COM_CAT#7': False, 'subset__COST': False, 'subset__ITC': False, 'subset__RENT_CHANNEL': True, 'subset__REVENUE': False, 'subset__ROAM': True, 'subset__VAS': True}"
1,0.5358304378753266,0.5350934640165246,0.5366255488830827,0.5187740243218473,0.5588895120583287,0.5148343775221262,0.5252212631492551,0.5164793168543015,0.5334271507325281,0.5134724293120665,0.5295584654528542,0.4996058643284133,0.5370778217036236,0.538109756097561,0.5167811170540197,0.5129671490910086,0.49944513221071635,0.4895566871400626,0.5108998604708426,0.5082965131389956,0.5299927841538652,0.5403557309549539,0.5274347495998797,0.5240696346251179,0.538311526202755,0.5294806642682243,0.5228547392035895,0.5265199444619235,0.5137827790925134,0.4975770488215258,0.5207293134344692,0.5248929592492784,0.52833587540867,0.5270423238444386,0.5216971259729423,0.5359868952026592,0.5255675211687618,0.5375386441048932,0.5513966595078177,0.5317685320711871,0.5375882316731188,0.5463677961232781,0.5086504657811581,0.5407293476327921,0.5167281096535026,0.5259539622176929,0.5257256884122403,0.5101406577021463,0.5360621315130706,0.5457881345498816,0.5256003173604367,0.014054242352857358,1,0.011375293731689454,0.002713257148475712,0.009035544395446777,0.0016553615122626676,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,True,False,"{'subset__BASE_TYPE': False, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': True, 'subset__COM_CAT#19': False, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': True, 'subset__COM_CAT#22': True, 'subset__COM_CAT#25': True, 'subset__COM_CAT#27': False, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': False, 'subset__COM_CAT#30': False, 'subset__COM_CAT#31': False, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': False, 'subset__COM_CAT#7': True, 'subset__COST': True, 'subset__ITC': False, 'subset__RENT_CHANNEL': False, 'subset__REVENUE': True, 'subset__ROAM': True, 'subset__VAS': False}"
2,0.5421921808954488,0.5122609537228294,0.5527372337660561,0.5228213958387481,0.5438884177119954,0.5277963968646977,0.5376386741994172,0.501568848063691,0.576605953244053,0.5223426193179487,0.5393118271479966,0.5107476779338741,0.5384218157941535,0.5320720421870511,0.5120566187434168,0.5341478803879458,0.503291588580496,0.4871790487394497,0.4980353063485767,0.5103620918430161,0.5110623025046851,0.5604660547446754,0.539565749695635,0.46456369779626006,0.5270491635090215,0.5452204423895053,0.5384919223561276,0.5436336402062842,0.5232121116780433,0.5049886803551153,0.5162501880907759,0.513713527488612,0.5327055661190375,0.5326747876284147,0.5242115576652121,0.532613230647169,0.5436379149966486,0.5416296184835095,0.536303229689616,0.5395725893602177,0.5306904299413157,0.5375377891468203,0.5180669739955952,0.546326758135781,0.5228410598744238,0.5113538432075291,0.5176429147914586,0.5368016702460912,0.5173864273696018,0.5604044977634297,0.5275219382241495,0.019383353028795076,1,0.012677674293518066,0.003056478363297563,0.010730290412902832,0.003141794046223814,True,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,False,True,False,False,True,True,"{'subset__BASE_TYPE': True, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': True, 'subset__COM_CAT#19': True, 'subset__COM_CAT#20': True, 'subset__COM_CAT#21': True, 'subset__COM_CAT#22': True, 'subset__COM_CAT#25': False, 'subset__COM_CAT#27': False, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': False, 'subset__COM_CAT#30': True, 'subset__COM_CAT#31': True, 'subset__COM_CAT#32': False, 'subset__COM_CAT#33': True, 'subset__COM_CAT#7': True, 'subset__COST': False, 'subset__ITC': True, 'subset__RENT_CHANNEL': False, 'subset__REVENUE': False, 'subset__ROAM': True, 'subset__VAS': True}"
3,0.5390997975459284,0.5448870087410913,0.5213910509828599,0.5234591945610987,0.5783902507421036,0.531561632217556,0.5388364704594887,0.5439773333515725,0.5654846586323408,0.5229530593819679,0.5538563738834248,0.518989473756207,0.5466764359875792,0.5484487640726099,0.5233771185861045,0.5155063745673912,0.5169769024527038,0.5187526503700258,0.5211448230578772,0.5034360764948087,0.5486992667879568,0.5443005075031121,0.5318275241782142,0.5275476040654966,0.543718281055497,0.5476023555804823,0.5433224354677646,0.5456479214259333,0.515460206831457,0.4880476861414716,0.5375232548595816,0.5341273613941973,0.5447245667072487,0.5375360792306745,0.5300252725606336,0.5680307237733062,0.5626316635432198,0.5269286144207488,0.5631095851059464,0.5509238676935283,0.5389382104701586,0.5790853316553357,0.5371453633913792,0.543493427082336,0.5486548089681682,0.5469671217323502,0.528888178323735,0.5345309016045853,0.5468482825602233,0.5695970069627786,0.5388617772184452,0.01797388122003935,1,0.014218201637268066,0.005887160619824217,0.011057567596435548,0.00410867716467605,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,True,False,True,True,False,"{'subset__BASE_TYPE': False, 'subset__COM_CAT#1': True, 'subset__COM_CAT#17': False, 'subset__COM_CAT#19': False, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': True, 'subset__COM_CAT#22': False, 'subset__COM_CAT#25': False, 'subset__COM_CAT#27': False, 'subset__COM_CAT#28': True, 'subset__COM_CAT#29': True, 'subset__COM_CAT#30': False, 'subset__COM_CAT#31': False, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': False, 'subset__COM_CAT#7': True, 'subset__COST': True, 'subset__ITC': True, 'subset__RENT_CHANNEL': False, 'subset__REVENUE': True, 'subset__ROAM': True, 'subset__VAS': False}"
4,0.5332399149145726,0.5341504452621644,0.5201257130350329,0.5453486861004336,0.564199656648838,0.5155191989384841,0.536173276062542,0.550480144453716,0.5603566201113497,0.5024759585789913,0.5553585352174328,0.532031859157627,0.5363066495219075,0.5371598976786178,0.5052545723157736,0.5140221673529131,0.5177369601794728,0.5349763347605433,0.5219792621369848,0.5176070065523987,0.5308383376879198,0.5344992681558896,0.5314410831292833,0.4783439120145548,0.5290395059026305,0.5351242425071474,0.5420391434004077,0.5391639194013925,0.5221451240031189,0.49989569511511156,0.5185902083361832,0.5269961561085044,0.5454393116561564,0.5367537925940111,0.5308930550045825,0.5418416480855779,0.5638080858514698,0.5230881427574792,0.5384337852071734,0.5445467354280946,0.5477237596268278,0.5486308701421283,0.5324901166846777,0.5508631656703555,0.5523080448134824,0.5408986293312176,0.5267285542317005,0.5507981888568185,0.5422357837571645,0.5715599906980562,0.5342332223027783,0.017304435485857455,1,0.011112294197082519,0.001563758163981785,0.009211411476135254,0.0014507714071688945,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,True,True,"{'subset__BASE_TYPE': False, 'subset__COM_CAT#1': True, 'subset__COM_CAT#17': False, 'subset__COM_CAT#19': False, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': False, 'subset__COM_CAT#22': True, 'subset__COM_CAT#25': False, 'subset__COM_CAT#27': True, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': False, 'subset__COM_CAT#30': False, 'subset__COM_CAT#31': True, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': True, 'subset__COM_CAT#7': False, 'subset__COST': True, 'subset__ITC': True, 'subset__RENT_CHANNEL': False, 'subset__REVENUE': False, 'subset__ROAM': True, 'subset__VAS': True}"
5,0.5256897801731802,0.534663420105878,0.5370718369971137,0.5188561002968415,0.5502091227446206,0.5192519458845739,0.5301372720681777,0.5172787026524219,0.5403164028836026,0.5245073731584202,0.5283204861633586,0.5136400010943464,0.5317941808133729,0.5418758464084921,0.5229607540046236,0.5155662216324912,0.4987885244107629,0.5024049970589441,0.5025511948894026,0.5084529704663283,0.5246091131690902,0.5419801512933805,0.5244569306321218,0.5027127819651724,0.5396478256706291,0.5231385852837777,0.5275262301136753,0.5454906091405277,0.5126345704006676,0.5052776561837408,0.5209858008563261,0.5169401392555709,0.5294310766999986,0.5272953914340041,0.5249895695115112,0.5315633421337018,0.5299466164179308,0.5352482114277116,0.5517796807244573,0.5358424072883465,0.5286547747698453,0.5370735469132594,0.5106630370846613,0.5406105084606652,0.5163912561727972,0.5150506819145588,0.5263694718411009,0.5064395442047522,0.536041612519322,0.5422246693022175,0.5255070585338495,0.012980533163231592,1,0.011611604690551757,0.00345229130092853,0.009134960174560548,0.002115850312260516,False,False,True,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,"{'subset__BASE_TYPE': False, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': True, 'subset__COM_CAT#19': True, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': True, 'subset__COM_CAT#22': True, 'subset__COM_CAT#25': False, 'subset__COM_CAT#27': False, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': False, 'subset__COM_CAT#30': False, 'subset__COM_CAT#31': True, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': False, 'subset__COM_CAT#7': True, 'subset__COST': False, 'subset__ITC': False, 'subset__RENT_CHANNEL': False, 'subset__REVENUE': True, 'subset__ROAM': True, 'subset__VAS': False}"
6,0.546362666374841,0.5121549389217952,0.5479982011682146,0.5289172468982122,0.5352088833563602,0.5099465822196079,0.519138236460884,0.5271705675553671,0.5286701640151568,0.5059975308810856,0.5469200990383432,0.5011832619728329,0.5401454112690314,0.5225897022010041,0.4788167038288442,0.513790473715169,0.508645336032721,0.4865301355621521,0.5116291397069888,0.5141016784536886,0.5239892685662695,0.5398205272013461,0.5188783292067357,0.47269007427875737,0.5423041804029931,0.5230342803988892,0.537872077753307,0.49828324418970493,0.5522097246351039,0.49730602711243044,0.4994596664979549,0.5271628729327114,0.5188193370997086,0.5361920851401448,0.5367460979713555,0.5176719833659357,0.5347352365839979,0.5146599660752637,0.534752335745455,0.5295114427588471,0.5275886420529937,0.5395973831443306,0.5095584312545313,0.5581978509773879,0.5171188254927978,0.5449477107642641,0.5138887938935475,0.5442004774085878,0.5228077165095824,0.5356235380216954,0.5231109017413785,0.01841849879117556,1,0.011867613792419433,0.004908513031272667,0.009832911491394043,0.004627633592032496,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,True,"{'subset__BASE_TYPE': False, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': True, 'subset__COM_CAT#19': False, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': False, 'subset__COM_CAT#22': False, 'subset__COM_CAT#25': True, 'subset__COM_CAT#27': False, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': False, 'subset__COM_CAT#30': False, 'subset__COM_CAT#31': False, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': True, 'subset__COM_CAT#7': False, 'subset__COST': True, 'subset__ITC': True, 'subset__RENT_CHANNEL': False, 'subset__REVENUE': False, 'subset__ROAM': False, 'subset__VAS': True}"
7,0.552019068984857,0.49839267882303057,0.5360339178966664,0.5201017742089928,0.5443603545682121,0.5046090789707673,0.5292224669302217,0.5350686702324118,0.5429496737479995,0.5051793360053622,0.5299543110405867,0.5178506696031626,0.4847902958838898,0.5045184534150445,0.5031146122594148,0.5215133099872782,0.5078203014924147,0.5035258470924586,0.5113555531236749,0.495626889457341,0.5184200716796848,0.5366067398054799,0.532375552302915,0.4680630411884601,0.5072209758833427,0.5512478968031408,0.5321361640425154,0.5219843918854219,0.5344642148749026,0.49551574490786976,0.5217048205955979,0.5334733184684624,0.5252546065140965,0.5029675594708836,0.526095030299714,0.5348515108819064,0.5492755085290617,0.5259744812114414,0.5161775166545832,0.5308716810527612,0.5274757875873767,0.5130560647305856,0.5081571549731201,0.547681866681258,0.5296225873083185,0.4970358603614079,0.5058427834698986,0.5549327660971506,0.5206130391365608,0.5452734497900222,0.5212475890182346,0.018559937353989954,1,0.013588385581970215,0.004421826532975479,0.012203021049499512,0.00459002654929984,False,False,True,False,True,True,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,True,"{'subset__BASE_TYPE': False, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': True, 'subset__COM_CAT#19': False, 'subset__COM_CAT#20': True, 'subset__COM_CAT#21': True, 'subset__COM_CAT#22': False, 'subset__COM_CAT#25': True, 'subset__COM_CAT#27': True, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': True, 'subset__COM_CAT#30': False, 'subset__COM_CAT#31': False, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': True, 'subset__COM_CAT#7': False, 'subset__COST': False, 'subset__ITC': True, 'subset__RENT_CHANNEL': True, 'subset__REVENUE': False, 'subset__ROAM': False, 'subset__VAS': True}"
8,0.5481332845437259,0.5159278688973092,0.5398196722432732,0.5317138147545244,0.5335596692338207,0.5244783045839432,0.529191688439599,0.5102774509938033,0.568596706017537,0.5202744757397098,0.5298423115330425,0.5079417055387603,0.5277912671162606,0.5138947786000574,0.5234455152319331,0.5267755769257076,0.4989808899771555,0.4913957019547761,0.5071987469734484,0.49575000341983233,0.516119379505629,0.5538529540511333,0.5303903396577432,0.46507752759804655,0.5253990944284093,0.5416792060517353,0.535489309604257,0.5474407685047126,0.5340051023897787,0.47770269345991273,0.5221767574518146,0.503113757301342,0.5366024650151157,0.5249895695115111,0.5116966813947443,0.5247860894901714,0.5543266008234957,0.5282555093498215,0.5345727945501553,0.5261762513166355,0.557496785357646,0.5187509404538801,0.5122361599387166,0.5484137107916227,0.5326653830896133,0.50590006566078,0.5185551550551961,0.5365751063567843,0.5257162838734388,0.5494559046824343,0.5248921555886898,0.019519039986152727,1,0.012378015518188477,0.002710261435711942,0.010400700569152831,0.002643889535177277,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True,"{'subset__BASE_TYPE': False, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': False, 'subset__COM_CAT#19': True, 'subset__COM_CAT#20': True, 'subset__COM_CAT#21': True, 'subset__COM_CAT#22': True, 'subset__COM_CAT#25': True, 'subset__COM_CAT#27': False, 'subset__COM_CAT#28': True, 'subset__COM_CAT#29': False, 'subset__COM_CAT#30': True, 'subset__COM_CAT#31': True, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': True, 'subset__COM_CAT#7': True, 'subset__COST': False, 'subset__ITC': False, 'subset__RENT_CHANNEL': True, 'subset__REVENUE': False, 'subset__ROAM': True, 'subset__VAS': True}"
9,0.5275211003652381,0.49914333201099814,0.5275381995266951,0.5253435221536735,0.515115658728096,0.5340068123059245,0.5392878883219567,0.5140247322271316,0.5600026674691874,0.5078468051926733,0.5148651560127492,0.5071440296567856,0.5131894381899511,0.5139289769229717,0.49967084114195043,0.521650958237008,0.5023468599099901,0.4996785357646061,0.5014072609879211,0.49576881249743515,0.4905980260728014,0.5424187447847557,0.5338717289304132,0.45226940070858923,0.5059650424743171,0.5513556215203206,0.49806437492305383,0.5215423785617552,0.5148728506354048,0.5013764824972984,0.520135972531907,0.5022057918279688,0.5429667729094565,0.5312487175628907,0.5214816765385825,0.523160814193672,0.5391399805753526,0.5168358343706825,0.5306416973311628,0.5190202522468298,0.5549148119776206,0.5292900086179775,0.5252588813044609,0.5600052323434059,0.5433686032036988,0.4879356866339275,0.5285111418136055,0.538668043719136,0.5217586829541879,0.551573635828899,0.5203987695443416,0.020434639261164414,1,0.009790058135986329,0.0023512531210795043,0.008066139221191405,0.0017241934009561513,True,False,False,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,True,True,True,"{'subset__BASE_TYPE': True, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': False, 'subset__COM_CAT#19': True, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': True, 'subset__COM_CAT#22': True, 'subset__COM_CAT#25': True, 'subset__COM_CAT#27': False, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': False, 'subset__COM_CAT#30': True, 'subset__COM_CAT#31': True, 'subset__COM_CAT#32': False, 'subset__COM_CAT#33': True, 'subset__COM_CAT#7': False, 'subset__COST': True, 'subset__ITC': False, 'subset__RENT_CHANNEL': True, 'subset__REVENUE': True, 'subset__ROAM': True, 'subset__VAS': True}"
