,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subset__BASE_TYPE,param_subset__COM_CAT#1,param_subset__COM_CAT#17,param_subset__COM_CAT#19,param_subset__COM_CAT#20,param_subset__COM_CAT#21,param_subset__COM_CAT#22,param_subset__COM_CAT#25,param_subset__COM_CAT#27,param_subset__COM_CAT#28,param_subset__COM_CAT#29,param_subset__COM_CAT#30,param_subset__COM_CAT#31,param_subset__COM_CAT#32,param_subset__COM_CAT#33,param_subset__COM_CAT#7,param_subset__COST,param_subset__ITC,param_subset__RENT_CHANNEL,param_subset__REVENUE,param_subset__ROAM,param_subset__VAS,params
0,0.5,0.5126052717926283,0.502621061564151,0.4940358873285703,0.5142185278355025,0.5,0.5018169499876817,0.5021351728668801,0.5,0.5076971453571038,0.4981317237414798,0.5124038487859626,0.5092420430930766,0.5,0.503257507322548,0.502621061564151,0.5142185278355025,0.5056327244886798,0.4871342147764912,0.5,0.5004101498414087,0.5,0.5054268977033205,0.4942788316772057,0.5070682489336104,0.5139724379306574,0.5090368454189592,0.5037433960198188,0.5037050202340588,0.4965547413321667,0.5,0.5124038487859626,0.5111697473476976,0.5059471727004266,0.5040616188990173,0.512646793134598,0.5048260964672427,0.5045800065623975,0.5062310092797897,0.5,0.5040965721850776,0.006044563628164381,1,0.16737620234489442,0.04556060367444697,0.024703091382980345,0.013796478072259134,True,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,"{'subset__BASE_TYPE': True, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': False, 'subset__COM_CAT#19': True, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': True, 'subset__COM_CAT#22': True, 'subset__COM_CAT#25': False, 'subset__COM_CAT#27': True, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': False, 'subset__COM_CAT#30': True, 'subset__COM_CAT#31': True, 'subset__COM_CAT#32': False, 'subset__COM_CAT#33': True, 'subset__COM_CAT#7': False, 'subset__COST': False, 'subset__ITC': False, 'subset__RENT_CHANNEL': True, 'subset__REVENUE': False, 'subset__ROAM': True, 'subset__VAS': True}"
1,0.5194821174669145,0.5256206934266652,0.499141140401303,0.5302517040321918,0.5137810346713333,0.5525982992453243,0.5257760532150776,0.5034046426322849,0.5414251339822815,0.5196222519960625,0.5444040677780515,0.48427363061509404,0.513251257792847,0.5266905009296731,0.5030556239905833,0.5290369822890149,0.5214850158591272,0.5149978125341791,0.5246229229969067,0.5228093947606143,0.5066991140763426,0.5152439024390243,0.48935493142810216,0.5373655251704033,0.55169255167888,0.5134973476976923,0.5031822287919849,0.5346486545673537,0.5161804112435743,0.5323881658099092,0.519815362295037,0.5100770578412854,0.5205006562397463,0.5253130810456086,0.5328453915852289,0.5096664476745778,0.5509337744722739,0.5297221918407524,0.5127939284443348,0.4927424653034409,0.5205122272960656,0.015980422164593243,1,0.1893880546092987,0.04860255027319338,0.02470158338546753,0.01318233125754188,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,True,False,"{'subset__BASE_TYPE': False, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': True, 'subset__COM_CAT#19': False, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': True, 'subset__COM_CAT#22': True, 'subset__COM_CAT#25': True, 'subset__COM_CAT#27': False, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': False, 'subset__COM_CAT#30': False, 'subset__COM_CAT#31': False, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': False, 'subset__COM_CAT#7': True, 'subset__COST': True, 'subset__ITC': False, 'subset__RENT_CHANNEL': False, 'subset__REVENUE': True, 'subset__ROAM': True, 'subset__VAS': False}"
2,0.5194821174669145,0.5349584381494039,0.4979914319345214,0.5339437737811721,0.5184567428633927,0.5607329377665974,0.5292799266376502,0.504605677369905,0.5504415946625834,0.5275689051733565,0.5418172237277928,0.49514111302729186,0.5153361861533413,0.5266905009296731,0.5069256248118037,0.5280309873805809,0.5277603084326807,0.5221515093514165,0.5078631846924531,0.5228093947606143,0.5051952313245106,0.5152439024390243,0.49138060825052693,0.527647751224987,0.562455567100514,0.527210024062124,0.5105081985163287,0.541286852262462,0.5225274800393744,0.5279243683692443,0.519815362295037,0.5183884919657277,0.5277398009406103,0.5309902384337745,0.5366811748925571,0.5204894473187156,0.5568365142732143,0.5301425954281964,0.5176254414059293,0.4927424653034409,0.5238736141663519,0.016691740570599186,1,0.21218631863594056,0.04710443523911372,0.02111876606941223,0.012296507581055154,True,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,False,True,False,False,True,True,"{'subset__BASE_TYPE': True, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': True, 'subset__COM_CAT#19': True, 'subset__COM_CAT#20': True, 'subset__COM_CAT#21': True, 'subset__COM_CAT#22': True, 'subset__COM_CAT#25': False, 'subset__COM_CAT#27': False, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': False, 'subset__COM_CAT#30': True, 'subset__COM_CAT#31': True, 'subset__COM_CAT#32': False, 'subset__COM_CAT#33': True, 'subset__COM_CAT#7': True, 'subset__COST': False, 'subset__ITC': True, 'subset__RENT_CHANNEL': False, 'subset__REVENUE': False, 'subset__ROAM': True, 'subset__VAS': True}"
3,0.5481174122279339,0.5575200973422291,0.5330609619227507,0.5219676439188634,0.5345585420540303,0.5313320299682818,0.5662006241274533,0.5305904574197257,0.5777028874548834,0.5898501585912721,0.5563801976403603,0.5057588075880759,0.5515934321338729,0.5592939954063217,0.5299232158988256,0.5793469929648791,0.5368382915891938,0.5668954391337635,0.5550422928471709,0.5349052859215461,0.5481276659739692,0.5608320573116045,0.5073191262215653,0.5737524294434863,0.5913198621896534,0.5158625451164826,0.5302003777613533,0.5565273329500973,0.5465007382697146,0.5644823909001422,0.5360139333716569,0.5234663710273466,0.525186618177841,0.5508517445039921,0.5621047877145439,0.5567257945306726,0.6058357486601771,0.5706380564366181,0.5483972516492841,0.5064944841367606,0.5486917318036297,0.02339434000151285,1,0.21015822291374206,0.05952723955419812,0.021434313058853148,0.015486363871566813,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,True,False,True,True,False,"{'subset__BASE_TYPE': False, 'subset__COM_CAT#1': True, 'subset__COM_CAT#17': False, 'subset__COM_CAT#19': False, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': True, 'subset__COM_CAT#22': False, 'subset__COM_CAT#25': False, 'subset__COM_CAT#27': False, 'subset__COM_CAT#28': True, 'subset__COM_CAT#29': True, 'subset__COM_CAT#30': False, 'subset__COM_CAT#31': False, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': False, 'subset__COM_CAT#7': True, 'subset__COST': True, 'subset__ITC': True, 'subset__RENT_CHANNEL': False, 'subset__REVENUE': True, 'subset__ROAM': True, 'subset__VAS': False}"
4,0.535057557694411,0.5630844635240074,0.535449344392434,0.5075620705702006,0.5361444547741442,0.4982534452586679,0.5676172292025949,0.5148059182612028,0.5499152356994422,0.5929228644864923,0.5233500314801127,0.5054679587199913,0.5450891392321995,0.5292129224543367,0.5264638252443131,0.5626899072021023,0.5269570983265887,0.5665673192606365,0.5386692124497002,0.5236716761107005,0.5501510718582522,0.5393265339604069,0.5172695792614492,0.54378815252799,0.5574449032046375,0.5000307612381056,0.5537386055678738,0.5320036407434782,0.5277261292792301,0.5402083561194356,0.5193910651227724,0.5203970600312064,0.5119011812315433,0.5400579678442525,0.5472920259505626,0.5560619747611617,0.5734270753581976,0.5559786175216012,0.5393296104678218,0.5106690208316225,0.5371309199365616,0.021150549484988814,1,0.1930801510810852,0.052637189057817134,0.021942651271820067,0.014675945138626401,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,True,True,"{'subset__BASE_TYPE': False, 'subset__COM_CAT#1': True, 'subset__COM_CAT#17': False, 'subset__COM_CAT#19': False, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': False, 'subset__COM_CAT#22': True, 'subset__COM_CAT#25': False, 'subset__COM_CAT#27': True, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': False, 'subset__COM_CAT#30': False, 'subset__COM_CAT#31': True, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': True, 'subset__COM_CAT#7': False, 'subset__COST': True, 'subset__ITC': True, 'subset__RENT_CHANNEL': False, 'subset__REVENUE': False, 'subset__ROAM': True, 'subset__VAS': True}"
5,0.5194821174669145,0.5256206934266652,0.499141140401303,0.5302517040321918,0.5137810346713333,0.5525982992453243,0.5257760532150776,0.5034046426322849,0.5414251339822815,0.5196222519960625,0.5444040677780515,0.48427363061509404,0.513251257792847,0.5266905009296731,0.5030556239905833,0.5290369822890149,0.5214850158591272,0.5149978125341791,0.5246229229969067,0.5228093947606143,0.5066991140763426,0.5152439024390243,0.48935493142810216,0.5373655251704033,0.55169255167888,0.5134973476976923,0.5031822287919849,0.5346486545673537,0.5161804112435743,0.5323881658099092,0.519815362295037,0.5100770578412854,0.5205006562397463,0.5253130810456086,0.5328453915852289,0.5096664476745778,0.5509337744722739,0.5297221918407524,0.5127939284443348,0.4927424653034409,0.5205122272960656,0.015980422164593243,1,0.19725112915039061,0.04725950307001441,0.02283346652984619,0.013336451506192726,False,False,True,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,"{'subset__BASE_TYPE': False, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': True, 'subset__COM_CAT#19': True, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': True, 'subset__COM_CAT#22': True, 'subset__COM_CAT#25': False, 'subset__COM_CAT#27': False, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': False, 'subset__COM_CAT#30': False, 'subset__COM_CAT#31': True, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': False, 'subset__COM_CAT#7': True, 'subset__COST': False, 'subset__ITC': False, 'subset__RENT_CHANNEL': False, 'subset__REVENUE': True, 'subset__ROAM': True, 'subset__VAS': False}"
6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1,0.13652828335762024,0.036827713599495354,0.02551446557044983,0.012913306633136263,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,True,"{'subset__BASE_TYPE': False, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': True, 'subset__COM_CAT#19': False, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': False, 'subset__COM_CAT#22': False, 'subset__COM_CAT#25': True, 'subset__COM_CAT#27': False, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': False, 'subset__COM_CAT#30': False, 'subset__COM_CAT#31': False, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': True, 'subset__COM_CAT#7': False, 'subset__COST': True, 'subset__ITC': True, 'subset__RENT_CHANNEL': False, 'subset__REVENUE': False, 'subset__ROAM': False, 'subset__VAS': True}"
7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1,0.12482258677482605,0.04125343952598572,0.02977452874183655,0.01779610918360287,False,False,True,False,True,True,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,True,"{'subset__BASE_TYPE': False, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': True, 'subset__COM_CAT#19': False, 'subset__COM_CAT#20': True, 'subset__COM_CAT#21': True, 'subset__COM_CAT#22': False, 'subset__COM_CAT#25': True, 'subset__COM_CAT#27': True, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': True, 'subset__COM_CAT#30': False, 'subset__COM_CAT#31': False, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': True, 'subset__COM_CAT#7': False, 'subset__COST': False, 'subset__ITC': True, 'subset__RENT_CHANNEL': True, 'subset__REVENUE': False, 'subset__ROAM': False, 'subset__VAS': True}"
8,0.5194821174669145,0.5256206934266652,0.499141140401303,0.5302517040321918,0.5137810346713333,0.5525982992453243,0.5257760532150776,0.5034046426322849,0.5414251339822815,0.5196222519960625,0.5444040677780515,0.48427363061509404,0.513251257792847,0.5266905009296731,0.5030556239905833,0.5290369822890149,0.5214850158591272,0.5149978125341791,0.5246229229969067,0.5228093947606143,0.5066991140763426,0.5152439024390243,0.48935493142810216,0.5373655251704033,0.55169255167888,0.5134973476976923,0.5031822287919849,0.5346486545673537,0.5161804112435743,0.5323881658099092,0.519815362295037,0.5100770578412854,0.5205006562397463,0.5253130810456086,0.5328453915852289,0.5096664476745778,0.5509337744722739,0.5297221918407524,0.5127939284443348,0.4927424653034409,0.5205122272960656,0.015980422164593243,1,0.19939234852790833,0.05516699077487734,0.021433264017105103,0.009339909926141794,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True,"{'subset__BASE_TYPE': False, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': False, 'subset__COM_CAT#19': True, 'subset__COM_CAT#20': True, 'subset__COM_CAT#21': True, 'subset__COM_CAT#22': True, 'subset__COM_CAT#25': True, 'subset__COM_CAT#27': False, 'subset__COM_CAT#28': True, 'subset__COM_CAT#29': False, 'subset__COM_CAT#30': True, 'subset__COM_CAT#31': True, 'subset__COM_CAT#32': True, 'subset__COM_CAT#33': True, 'subset__COM_CAT#7': True, 'subset__COST': False, 'subset__ITC': False, 'subset__RENT_CHANNEL': True, 'subset__REVENUE': False, 'subset__ROAM': True, 'subset__VAS': True}"
9,0.5,0.5126052717926283,0.502621061564151,0.4940358873285703,0.5142185278355025,0.5,0.5018169499876817,0.5021351728668801,0.5,0.5076971453571038,0.4981317237414798,0.5124038487859626,0.5092420430930766,0.5,0.503257507322548,0.502621061564151,0.5142185278355025,0.5056327244886798,0.4871342147764912,0.5,0.5004101498414087,0.5,0.5054268977033205,0.4942788316772057,0.5070682489336104,0.5139724379306574,0.5090368454189592,0.5037433960198188,0.5037050202340588,0.4965547413321667,0.5,0.5124038487859626,0.5111697473476976,0.5059471727004266,0.5040616188990173,0.512646793134598,0.5048260964672427,0.5045800065623975,0.5062310092797897,0.5,0.5040965721850776,0.006044563628164381,1,0.18310950994491576,0.05131653315402071,0.024339443445205687,0.012847731459377775,True,False,False,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,True,True,True,"{'subset__BASE_TYPE': True, 'subset__COM_CAT#1': False, 'subset__COM_CAT#17': False, 'subset__COM_CAT#19': True, 'subset__COM_CAT#20': False, 'subset__COM_CAT#21': True, 'subset__COM_CAT#22': True, 'subset__COM_CAT#25': True, 'subset__COM_CAT#27': False, 'subset__COM_CAT#28': False, 'subset__COM_CAT#29': False, 'subset__COM_CAT#30': True, 'subset__COM_CAT#31': True, 'subset__COM_CAT#32': False, 'subset__COM_CAT#33': True, 'subset__COM_CAT#7': False, 'subset__COST': True, 'subset__ITC': False, 'subset__RENT_CHANNEL': True, 'subset__REVENUE': True, 'subset__ROAM': True, 'subset__VAS': True}"
