,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subset__CONTACT_DATE_WEEKDAY,params
0,0.5056487079873603,0.4986842195258744,0.4972632792087876,0.5021587691339617,0.4780805849281151,0.46348730558253426,0.4938605460788203,0.49567305719327526,0.4723694650014363,0.4785764606103716,0.45934075892918214,0.461266979467327,0.5063027509130952,0.49286708479816155,0.48207836887679034,0.48363610248553407,0.4956345840799967,0.4901406235038234,0.49785234532098543,0.49764373555120855,0.48762828645883216,0.014206486387996002,1,0.023875606060028077,0.011929632251467011,0.013222825527191163,0.005593118592242651,True,{'subset__CONTACT_DATE_WEEKDAY': True}
1,0.48662332599209335,0.47540200128585697,0.5001513275788956,0.49790193288921114,0.4882272273367714,0.4891941849171716,0.5139101678453689,0.5076091268484193,0.5045731707317074,0.5148147134864506,0.5156491525655581,0.5112777519390449,0.5072791130322969,0.5076595693747178,0.50594794331286,0.5101509171990205,0.5087650301629207,0.5074483947307223,0.4905595529595229,0.4866583792730804,0.5014901491730845,0.01120878760479284,1,0.007751178741455078,0.003272881313424831,0.004154586791992187,0.0038106000618531367,True,{'subset__CONTACT_DATE_WEEKDAY': True}
2,0.4927123373869745,0.4835215381037714,0.5129902329589756,0.5080263463879732,0.4849193945528911,0.4854990561262875,0.48370193425714403,0.5002821361640425,0.48917281096535026,0.4961980014500089,0.5079588047002175,0.5022015170376044,0.4920155465575967,0.5030351011586391,0.5079895831908403,0.5162074401871333,0.5096806902589497,0.5072346552125084,0.4903372638605803,0.48475011285446556,0.4979217251685978,0.010597584778915281,1,0.011083519458770752,0.008484184922084664,0.007962346076965332,0.004441614169427421,True,{'subset__CONTACT_DATE_WEEKDAY': True}
3,0.5090574258238376,0.5188090776028343,0.4957542782101966,0.48466547200525284,0.4834403170868501,0.47438118134686674,0.5188595201291328,0.5105048698411829,0.48810924312271725,0.4852280344171922,0.4898294187653037,0.4867156614639618,0.5134450706537351,0.49454707741132375,0.5052528623996279,0.49221133195628086,0.4948086945816177,0.5007839965528091,0.48409948976102213,0.4877475958578991,0.4959125309494822,0.012490421401030056,1,0.01420753002166748,0.010132820988241873,0.011017024517059326,0.009079495732270603,True,{'subset__CONTACT_DATE_WEEKDAY': True}
4,0.5097696058985268,0.509506278812087,0.5075073868377495,0.5041969891796506,0.49893643215736705,0.5090582807819104,0.5197059286212604,0.5238900934298182,0.4847646471417042,0.48659767724990766,0.5006873862905763,0.501758648755865,0.47965199786602464,0.45867645650657296,0.49394176709574156,0.497029020696825,0.48621038124290383,0.4931158775973626,0.5146197830458394,0.5100201086138736,0.49948223739107833,0.014884331765070355,1,0.009569323062896729,0.005173399673154513,0.009411501884460449,0.009093563707134966,True,{'subset__CONTACT_DATE_WEEKDAY': True}
5,0.5001359383335842,0.5048048643694514,0.5024024321847257,0.5137408861469434,0.4943709560483154,0.4988748751761214,0.4887906447067836,0.4955764469310424,0.5034557405304844,0.5031710394922233,0.46246648564354403,0.48853586720107245,0.486304426630918,0.4836856900537597,0.4768306362255995,0.48860255393075525,0.48229210839500425,0.4885256077041981,0.4859795425632327,0.4833984241412801,0.491597258320452,0.011366153588570148,1,0.01547161340713501,0.007513946966095698,0.01717715263366699,0.009797856067781713,True,{'subset__CONTACT_DATE_WEEKDAY': True}
6,0.48407469597690933,0.49049628606213147,0.47372200867269465,0.48941476409996854,0.5033599852263244,0.4937211879129448,0.502169028630836,0.5020527543329275,0.48192020163331184,0.4820407507215846,0.5108032502086097,0.513707542782102,0.49815756535299505,0.5068447943312859,0.508799228485835,0.5019407548253834,0.5075313256637894,0.5071465945310041,0.47516090310931147,0.4694626075537255,0.4951263115056838,0.013179259797372514,1,0.010811710357666015,0.005779761137118978,0.014406776428222657,0.008436264902793261,True,{'subset__CONTACT_DATE_WEEKDAY': True}
7,0.49534304337715274,0.5006318140158406,0.5133843686305624,0.5083469556652942,0.5098841702802894,0.508116116985623,0.50705254914299,0.5022417000670287,0.49322958702105246,0.4796511429079518,0.49667677797080834,0.5034386413690273,0.49113921453291937,0.4918949974693241,0.5000795111007755,0.49623048985677737,0.49056040791759575,0.4932766097150596,0.515483290699424,0.5202317278360669,0.5008446558280782,0.00974558882342692,1,0.009768354892730712,0.005214763351835712,0.00675891637802124,0.005341180690796017,True,{'subset__CONTACT_DATE_WEEKDAY': True}
8,0.5004052501265337,0.5192117628551496,0.49042532454208443,0.4942820404087383,0.4906040107793114,0.4871474152907541,0.5102740311615118,0.5139375265037003,0.5046484070421187,0.5051203438983353,0.4939699807121459,0.480208575571454,0.4966237705702913,0.4938955993598074,0.4842080694362749,0.5008823167311875,0.4773179623271275,0.48699523275378576,0.4809019465685403,0.4911947868076549,0.49511271767232545,0.01111255710174339,1,0.008330464363098145,0.002499495256480586,0.0056798458099365234,0.00569145925570792,True,{'subset__CONTACT_DATE_WEEKDAY': True}
9,0.5144872645445467,0.5051348781855738,0.4990484316649111,0.4967007167968483,0.49724618004733045,0.49669900688070256,0.5010883616267459,0.5055452580605446,0.4985192126178132,0.4953798065742856,0.5016073211769695,0.5078502250249648,0.4775556406713814,0.4567835793332695,0.49723506559238334,0.4807625884026647,0.5012174602957471,0.5061223547597227,0.4992502017701052,0.49289102362420145,0.4965562288825356,0.012223351889974624,1,0.017627811431884764,0.0103614778785316,0.02283874750137329,0.017685128695185782,True,{'subset__CONTACT_DATE_WEEKDAY': True}
