,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subset__ACT,param_subset__ARPU_GROUP,param_subset__BASE_TYPE,param_subset__COM_CAT#1,param_subset__COM_CAT#17,param_subset__COM_CAT#17_2m,param_subset__COM_CAT#17_diff_1m,param_subset__COM_CAT#17_diff_2m,param_subset__COM_CAT#17_diff_3m,param_subset__COM_CAT#17_div_1m_2m,param_subset__COM_CAT#18,param_subset__COM_CAT#18_2m,param_subset__COM_CAT#18_3m,param_subset__COM_CAT#18_6m,param_subset__COM_CAT#18_diff_1m,param_subset__COM_CAT#18_div_1m_3m,param_subset__COM_CAT#19,param_subset__COM_CAT#19_2m,param_subset__COM_CAT#19_3m,param_subset__COM_CAT#19_div_1m_2m,param_subset__COM_CAT#19_div_1m_6m,param_subset__COM_CAT#2,param_subset__COM_CAT#20_6m,param_subset__COM_CAT#20_diff_1m,param_subset__COM_CAT#20_diff_3m,param_subset__COM_CAT#20_div_1m_2m,param_subset__COM_CAT#20_div_1m_3m,param_subset__COM_CAT#21,param_subset__COM_CAT#21_3m,param_subset__COM_CAT#21_diff_1m,param_subset__COM_CAT#21_diff_2m,param_subset__COM_CAT#21_div_1m_3m,param_subset__COM_CAT#22,param_subset__COM_CAT#22_2m,param_subset__COM_CAT#22_6m,param_subset__COM_CAT#22_diff_2m,param_subset__COM_CAT#22_div_1m_3m,param_subset__COM_CAT#23,param_subset__COM_CAT#23_2m,param_subset__COM_CAT#23_3m,param_subset__COM_CAT#23_6m,param_subset__COM_CAT#23_diff_1m,param_subset__COM_CAT#23_diff_2m,param_subset__COM_CAT#23_diff_3m,param_subset__COM_CAT#23_div_1m_2m,param_subset__COM_CAT#23_div_1m_3m,param_subset__COM_CAT#25,param_subset__COM_CAT#26,param_subset__COM_CAT#27,param_subset__COM_CAT#27_2m,param_subset__COM_CAT#27_3m,param_subset__COM_CAT#27_6m,param_subset__COM_CAT#27_diff_1m,param_subset__COM_CAT#27_diff_2m,param_subset__COM_CAT#27_div_1m_2m,param_subset__COM_CAT#28,param_subset__COM_CAT#28_diff_2m,param_subset__COM_CAT#28_diff_3m,param_subset__COM_CAT#28_div_1m_2m,param_subset__COM_CAT#28_div_1m_3m,param_subset__COM_CAT#29,param_subset__COM_CAT#29_2m,param_subset__COM_CAT#29_3m,param_subset__COM_CAT#29_6m,param_subset__COM_CAT#29_diff_1m,param_subset__COM_CAT#29_diff_2m,param_subset__COM_CAT#29_diff_3m,param_subset__COM_CAT#29_div_1m_2m,param_subset__COM_CAT#29_div_1m_3m,param_subset__COM_CAT#29_div_1m_6m,param_subset__COM_CAT#3,param_subset__COM_CAT#30_2m,param_subset__COM_CAT#30_3m,param_subset__COM_CAT#30_diff_2m,param_subset__COM_CAT#30_diff_3m,param_subset__COM_CAT#30_div_1m_3m,param_subset__COM_CAT#31_3m,param_subset__COM_CAT#31_diff_1m,param_subset__COM_CAT#31_diff_2m,param_subset__COM_CAT#31_diff_3m,param_subset__COM_CAT#31_div_1m_3m,param_subset__COM_CAT#32,param_subset__COM_CAT#32_3m,param_subset__COM_CAT#32_6m,param_subset__COM_CAT#32_diff_1m,param_subset__COM_CAT#32_diff_2m,param_subset__COM_CAT#32_div_1m_3m,param_subset__COM_CAT#32_div_1m_6m,param_subset__COM_CAT#33,param_subset__COM_CAT#33_2m,param_subset__COM_CAT#33_3m,param_subset__COM_CAT#33_6m,param_subset__COM_CAT#33_diff_2m,param_subset__COM_CAT#33_div_1m_2m,param_subset__COM_CAT#33_div_1m_3m,param_subset__COM_CAT#34,param_subset__COM_CAT#7,param_subset__COM_CAT#8,param_subset__CONTACT_DATE_0_HOLIDAYS,param_subset__CONTACT_DATE_1_HOLIDAYS,param_subset__CONTACT_DATE_2_HOLIDAYS,param_subset__CONTACT_DATE_3_HOLIDAYS,param_subset__CONTACT_DATE_WEEKDAY,param_subset__COST_2m,param_subset__COST_3m,param_subset__COST_div_1m_2m,param_subset__DEVICE_TYPE_ID,param_subset__INTERNET_TYPE_ID,param_subset__ITC,param_subset__ITC_2m,param_subset__ITC_3m,param_subset__ITC_diff_1m,param_subset__ITC_diff_2m,param_subset__ITC_diff_3m,param_subset__ITC_div_1m_3m,param_subset__RENT_CHANNEL,param_subset__RENT_CHANNEL_2m,param_subset__RENT_CHANNEL_3m,param_subset__RENT_CHANNEL_6m,param_subset__RENT_CHANNEL_diff_1m,param_subset__RENT_CHANNEL_div_1m_2m,param_subset__RENT_CHANNEL_div_1m_3m,param_subset__REVENUE,param_subset__REVENUE_2m,param_subset__REVENUE_diff_1m,param_subset__REVENUE_diff_2m,param_subset__REVENUE_diff_3m,param_subset__REVENUE_div_1m_6m,param_subset__ROAM_3m,param_subset__ROAM_6m,param_subset__ROAM_diff_2m,param_subset__ROAM_diff_3m,param_subset__ROAM_div_1m_3m,param_subset__VAS,param_subset__VAS_6m,param_subset__VAS_diff_1m,param_subset__VAS_diff_2m,param_subset__VAS_diff_3m,param_subset__VAS_div_1m_2m,param_subset__VAS_div_1m_3m,params
0,0.554276495679755,0.5252002898392212,0.5519456078399168,0.556510224193151,0.5053797987531444,0.5333588537679099,0.5456222112726177,0.49647559606909203,0.5436057639724379,0.5574825002734333,0.5623922148312392,0.4766397032657195,0.5394700864049,0.5260581865908346,0.5442466672141468,0.5376426870329309,0.545393333697911,0.48564475555069453,0.5493758725466042,0.5701151077167337,0.5524171497320354,0.5312089850158591,0.5108537954066409,0.5657010484246257,0.5476423219949689,0.5396512359181888,0.5404314144151542,0.5358086282883031,0.5487941594662583,0.5412063874001969,0.5162088363307876,0.5297897675946457,0.5305595811002952,0.5449968555178826,0.5506145465495058,0.552852371958063,0.5968842283714317,0.5087054303839003,0.502443130491911,0.5138649366291642,0.5366873423996746,0.023380206109791548,1,0.23179404735565184,0.011449306880691576,0.025913596153259277,0.002661416171424963,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,"{'subset__ACT': True, 'subset__ARPU_GROUP': True, 'subset__BASE_TYPE': True, 'subset__COM_CAT#1': True, 'subset__COM_CAT#17': True, 'subset__COM_CAT#17_2m': True, 'subset__COM_CAT#17_diff_1m': True, 'subset__COM_CAT#17_diff_2m': True, 'subset__COM_CAT#17_diff_3m': True, 'subset__COM_CAT#17_div_1m_2m': True, 'subset__COM_CAT#18': True, 'subset__COM_CAT#18_2m': True, 'subset__COM_CAT#18_3m': True, 'subset__COM_CAT#18_6m': True, 'subset__COM_CAT#18_diff_1m': True, 'subset__COM_CAT#18_div_1m_3m': True, 'subset__COM_CAT#19': True, 'subset__COM_CAT#19_2m': True, 'subset__COM_CAT#19_3m': True, 'subset__COM_CAT#19_div_1m_2m': True, 'subset__COM_CAT#19_div_1m_6m': True, 'subset__COM_CAT#2': True, 'subset__COM_CAT#20_6m': True, 'subset__COM_CAT#20_diff_1m': True, 'subset__COM_CAT#20_diff_3m': True, 'subset__COM_CAT#20_div_1m_2m': True, 'subset__COM_CAT#20_div_1m_3m': True, 'subset__COM_CAT#21': True, 'subset__COM_CAT#21_3m': True, 'subset__COM_CAT#21_diff_1m': True, 'subset__COM_CAT#21_diff_2m': True, 'subset__COM_CAT#21_div_1m_3m': True, 'subset__COM_CAT#22': True, 'subset__COM_CAT#22_2m': True, 'subset__COM_CAT#22_6m': True, 'subset__COM_CAT#22_diff_2m': True, 'subset__COM_CAT#22_div_1m_3m': True, 'subset__COM_CAT#23': True, 'subset__COM_CAT#23_2m': True, 'subset__COM_CAT#23_3m': True, 'subset__COM_CAT#23_6m': True, 'subset__COM_CAT#23_diff_1m': True, 'subset__COM_CAT#23_diff_2m': True, 'subset__COM_CAT#23_diff_3m': True, 'subset__COM_CAT#23_div_1m_2m': True, 'subset__COM_CAT#23_div_1m_3m': True, 'subset__COM_CAT#25': True, 'subset__COM_CAT#26': True, 'subset__COM_CAT#27': True, 'subset__COM_CAT#27_2m': True, 'subset__COM_CAT#27_3m': True, 'subset__COM_CAT#27_6m': True, 'subset__COM_CAT#27_diff_1m': True, 'subset__COM_CAT#27_diff_2m': True, 'subset__COM_CAT#27_div_1m_2m': True, 'subset__COM_CAT#28': True, 'subset__COM_CAT#28_diff_2m': True, 'subset__COM_CAT#28_diff_3m': True, 'subset__COM_CAT#28_div_1m_2m': True, 'subset__COM_CAT#28_div_1m_3m': True, 'subset__COM_CAT#29': True, 'subset__COM_CAT#29_2m': True, 'subset__COM_CAT#29_3m': True, 'subset__COM_CAT#29_6m': True, 'subset__COM_CAT#29_diff_1m': True, 'subset__COM_CAT#29_diff_2m': True, 'subset__COM_CAT#29_diff_3m': True, 'subset__COM_CAT#29_div_1m_2m': True, 'subset__COM_CAT#29_div_1m_3m': True, 'subset__COM_CAT#29_div_1m_6m': True, 'subset__COM_CAT#3': True, 'subset__COM_CAT#30_2m': True, 'subset__COM_CAT#30_3m': True, 'subset__COM_CAT#30_diff_2m': True, 'subset__COM_CAT#30_diff_3m': True, 'subset__COM_CAT#30_div_1m_3m': True, 'subset__COM_CAT#31_3m': True, 'subset__COM_CAT#31_diff_1m': True, 'subset__COM_CAT#31_diff_2m': True, 'subset__COM_CAT#31_diff_3m': True, 'subset__COM_CAT#31_div_1m_3m': True, 'subset__COM_CAT#32': True, 'subset__COM_CAT#32_3m': True, 'subset__COM_CAT#32_6m': True, 'subset__COM_CAT#32_diff_1m': True, 'subset__COM_CAT#32_diff_2m': True, 'subset__COM_CAT#32_div_1m_3m': True, 'subset__COM_CAT#32_div_1m_6m': True, 'subset__COM_CAT#33': True, 'subset__COM_CAT#33_2m': True, 'subset__COM_CAT#33_3m': True, 'subset__COM_CAT#33_6m': True, 'subset__COM_CAT#33_diff_2m': True, 'subset__COM_CAT#33_div_1m_2m': True, 'subset__COM_CAT#33_div_1m_3m': True, 'subset__COM_CAT#34': True, 'subset__COM_CAT#7': True, 'subset__COM_CAT#8': True, 'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_3_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True, 'subset__COST_2m': True, 'subset__COST_3m': True, 'subset__COST_div_1m_2m': True, 'subset__DEVICE_TYPE_ID': True, 'subset__INTERNET_TYPE_ID': True, 'subset__ITC': True, 'subset__ITC_2m': True, 'subset__ITC_3m': True, 'subset__ITC_diff_1m': True, 'subset__ITC_diff_2m': True, 'subset__ITC_diff_3m': True, 'subset__ITC_div_1m_3m': True, 'subset__RENT_CHANNEL': True, 'subset__RENT_CHANNEL_2m': True, 'subset__RENT_CHANNEL_3m': True, 'subset__RENT_CHANNEL_6m': True, 'subset__RENT_CHANNEL_diff_1m': True, 'subset__RENT_CHANNEL_div_1m_2m': True, 'subset__RENT_CHANNEL_div_1m_3m': True, 'subset__REVENUE': True, 'subset__REVENUE_2m': True, 'subset__REVENUE_diff_1m': True, 'subset__REVENUE_diff_2m': True, 'subset__REVENUE_diff_3m': True, 'subset__REVENUE_div_1m_6m': True, 'subset__ROAM_3m': True, 'subset__ROAM_6m': True, 'subset__ROAM_diff_2m': True, 'subset__ROAM_diff_3m': True, 'subset__ROAM_div_1m_3m': True, 'subset__VAS': True, 'subset__VAS_6m': True, 'subset__VAS_diff_1m': True, 'subset__VAS_diff_2m': True, 'subset__VAS_diff_3m': True, 'subset__VAS_div_1m_2m': True, 'subset__VAS_div_1m_3m': True}"
