,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subset__CONTACT_DATE_0_HOLIDAYS,param_subset__CONTACT_DATE_1_HOLIDAYS,param_subset__CONTACT_DATE_2_HOLIDAYS,param_subset__CONTACT_DATE_3_HOLIDAYS,param_subset__CONTACT_DATE_WEEKDAY,params
14,0.5225924204309308,0.5113919118451274,0.5043729982754374,0.520451808053434,0.496708547522695,0.5099939844689927,0.5051463140894035,0.5017006104404479,0.525890708738926,0.4772127583944001,0.49152090005748544,0.4841778215761955,0.5362845893032921,0.47015818112216995,0.5561440967945033,0.5227888642522789,0.5371971727004266,0.5398904899923438,0.5091087021981331,0.5071446169007144,0.4779271027015203,0.5332870775456633,0.5173688100517368,0.5194355478908325,0.5325829869845784,0.5295683856502242,0.5199043278311571,0.5080445375160823,0.5085003554631959,0.5405604013999782,0.527469820152747,0.5284005365306179,0.5249405282729958,0.5147277972219184,0.5288111466973255,0.4750177931072239,0.5264820080936236,0.5729485672098873,0.4642734937450384,0.49320782349237635,0.5143358337434986,0.022961494997154483,1,0.043687242269515994,0.0168629852065859,0.023793727159500122,0.01017269105391987,False,True,True,False,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': False, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_3_HOLIDAYS': False, 'subset__CONTACT_DATE_WEEKDAY': True}"
15,0.5311850596084436,0.524766214590397,0.5039042183351127,0.5160206400043799,0.48864910313901344,0.5135281089357979,0.5196716487366894,0.52723371930689,0.5513507601443728,0.5027309143607132,0.510706660096904,0.516660507514166,0.4940562452149186,0.5245337963469321,0.5024841915085817,0.5368214666995155,0.5017568084873674,0.5391693098545336,0.5229907475842435,0.5066895239659467,0.5418284479930002,0.47738023624630865,0.5332525800005474,0.5234903232870712,0.5077620857486601,0.4843596193809472,0.4762598888615148,0.5159316744682598,0.5267041725910533,0.5367972766050532,0.5215365032438203,0.4718492513207961,0.5328598381275292,0.5045424094936016,0.5295536667487887,0.5408146505707482,0.5232965109920158,0.48214822815268515,0.5153294462237552,0.5168213298294599,0.5149354741261055,0.019304692404571,1,0.04872204661369324,0.018378492091580115,0.023848336935043336,0.009780520749863224,False,False,True,False,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': False, 'subset__CONTACT_DATE_1_HOLIDAYS': False, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_3_HOLIDAYS': False, 'subset__CONTACT_DATE_WEEKDAY': True}"
16,0.5198444164934922,0.5245543038390025,0.529351783416824,0.5024020694752402,0.5388275183200263,0.5016132560428743,0.5143405600722674,0.5223987845939064,0.5150935141638413,0.5083978180028437,0.5350900604965645,0.5090847499384085,0.5072528163622443,0.5153874548835174,0.49764583504420895,0.5030590457419726,0.4621636771300448,0.5296777589412665,0.4842359913498125,0.5153705072404259,0.521290194684458,0.5156369627037077,0.5024568174974678,0.512277243984561,0.5291001312479493,0.5203639396259433,0.4985628644165229,0.5166262900002737,0.5042826479273761,0.49559430712020125,0.5100086228135009,0.4801949029591306,0.5051542163403697,0.4723422290276715,0.5217041690618927,0.5131840081027073,0.5437493164169309,0.48226101935907256,0.5222071665161095,0.5055877200186143,0.5102096162221081,0.01713344515959652,1,0.06295610070228577,0.022109201598712006,0.037667059898376466,0.018112803583075716,True,True,True,True,False,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_3_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': False}"
17,0.49887892376681614,0.5025497648474243,0.5234253100106758,0.5165202157072075,0.48373414087279887,0.5395247730504211,0.48896827352111905,0.525960827790096,0.5041561850596085,0.5406219238761893,0.5471859516574963,0.5310284415975474,0.4950406048342995,0.5263521273105107,0.5104329199857655,0.5032096028030988,0.5347328557366291,0.5161257245980531,0.5484040951520626,0.4905799184254469,0.5361171114513835,0.5235289292354807,0.513933371656949,0.504872573978265,0.5075262495898502,0.48804071420759043,0.48939599244477294,0.5324518901754675,0.5722308049874221,0.4951431422946516,0.533317593276943,0.5205305083353864,0.47847738707207704,0.5129402274964453,0.5269873532068654,0.5038528920642741,0.4922174067592694,0.5185832057311605,0.5150557061126166,0.4586104951958611,0.5137809378387483,0.02201244144095349,1,0.06031347513198852,0.02136859573589698,0.03477465510368347,0.013500553395245318,False,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': False, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_3_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
18,0.5304741332166685,0.5467946789893908,0.5293894226821056,0.4793531521173798,0.5263076944110249,0.5081243847752378,0.527870165065287,0.5211430018340588,0.5274253527288637,0.4683979547194575,0.4925850647395363,0.5392988147053187,0.5343842283714317,0.4932872142622771,0.5162533190988475,0.5168829213544661,0.5523385376790988,0.5291206387400197,0.474648243957187,0.5016184884071063,0.512731734660396,0.4781595209449852,0.5137725493416551,0.5453621581670363,0.5379525319916877,0.5369271573881659,0.5030590457419726,0.4839793599956201,0.48685469758285027,0.5077313245105546,0.5308231365141934,0.5388642522788863,0.5292231762003718,0.5413738652521054,0.502723714105828,0.5146793134598013,0.4674067592693864,0.4921798096904736,0.48910514357668833,0.5202157072075771,0.5137213357523877,0.023081971189497015,1,0.05908888578414917,0.021832343027330774,0.03211723566055298,0.01509432229082197,False,True,True,False,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': False, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_3_HOLIDAYS': False, 'subset__CONTACT_DATE_WEEKDAY': True}"
19,0.486560756863174,0.5328666739582194,0.5375674085023678,0.5229359995620159,0.5219361806846768,0.4845236793175106,0.5217212778188388,0.5475144397908625,0.5665263042764958,0.5122771519195013,0.5015500533793217,0.5262379896526238,0.5321762550585147,0.5300092967297385,0.5003798144042046,0.5115073499219841,0.5470476047249261,0.4900743738379088,0.5328830308505106,0.4981385672442583,0.5094676255058515,0.5081824893361042,0.5149530535709398,0.5085270044619639,0.520910806081155,0.5167614568522366,0.5019811940543649,0.5555247597930525,0.5090096248496118,0.5178825330854205,0.5168931866086337,0.49731734691084284,0.5239254074155091,0.499952149185169,0.5298889983849333,0.5132216473679888,0.5298076397243793,0.46765284917423167,0.494446497495278,0.5306280966850072,0.5167835480228831,0.019754965360706932,1,0.061634641885757444,0.020782308068737834,0.034839683771133424,0.018004082285062336,True,False,True,False,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': False, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_3_HOLIDAYS': False, 'subset__CONTACT_DATE_WEEKDAY': True}"
20,0.5512037897845347,0.526362381056546,0.4890469738030714,0.49708124606498594,0.5235938696270371,0.5461110959203763,0.5341661876214722,0.5053653061783143,0.5229102865580225,0.5282695778190966,0.5487941748104349,0.5236853631162575,0.5710276987859566,0.5068358306901455,0.515610029837672,0.5166707727683337,0.5337758394400087,0.5511012523241824,0.499185623169363,0.501762201965454,0.4988413266980204,0.5268032921360604,0.5011154909528893,0.4989084613068353,0.5016576889423603,0.5131999890626708,0.4965474528482658,0.5403150748679204,0.5426624193371978,0.5127522421524663,0.49581519805097035,0.5553981549916509,0.5543995406321776,0.47835434211965444,0.5199453888478279,0.4867646656264542,0.520722820737176,0.5511422673083233,0.5114354931428102,0.5264775122498699,0.5206489829154052,0.022019478791490247,1,0.0534606397151947,0.0210360968432589,0.03156667947769165,0.020350811522727424,True,False,True,False,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': False, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_3_HOLIDAYS': False, 'subset__CONTACT_DATE_WEEKDAY': True}"
21,0.5021908837361917,0.48405200699989065,0.514764857244532,0.5147990747584243,0.5325180465930219,0.4841579623755879,0.4881607401932605,0.5011976129862309,0.4994497156294433,0.5003486273651975,0.5040068708767895,0.5433638553557253,0.5361034397900033,0.5300161325604287,0.5085988612411376,0.5290369822890149,0.507280159685005,0.5177936672864487,0.5125509840956995,0.48220004927322,0.5156916493492288,0.520534835393197,0.46936505981221427,0.5011154909528893,0.5274356064748988,0.47343937985343976,0.5160309052585476,0.5395109632914511,0.47954377665973963,0.5503356392868861,0.521902630642468,0.5150591278640059,0.5396922509023296,0.4566369080170623,0.5458412033615286,0.5177041416878816,0.5310312534179153,0.5283242644646178,0.485679970436068,0.48770222550710357,0.5103794083109391,0.022492262585233274,1,0.06483765840530395,0.02357546303042437,0.033769428730010986,0.012679444770803159,True,True,False,False,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': False, 'subset__CONTACT_DATE_3_HOLIDAYS': False, 'subset__CONTACT_DATE_WEEKDAY': True}"
22,0.5058446352400744,0.519782894017281,0.5523801702663491,0.494802359639758,0.4904879415946626,0.5203571037952532,0.5059230516547589,0.5612869891325175,0.5874917970031719,0.5154523952750738,0.5167871123155676,0.5214475377077002,0.5402698785956469,0.5249234386962703,0.5215604555035449,0.5179813035504093,0.5001914032593241,0.5772619763753691,0.48870137691275906,0.5289617037584516,0.4950952914798206,0.5344047358635021,0.5203080944950864,0.5394425282636665,0.5047953352291371,0.4957686208028,0.5236750978620898,0.49694437600941666,0.5222335393196982,0.5153806190528273,0.5338650734992199,0.5096801346801347,0.5448157060045936,0.48826629662036525,0.486227450658345,0.55384467986094,0.5290420266870831,0.5251182598709395,0.5010607429306617,0.5332867975144397,0.5211291145452019,0.02335395751948446,1,0.05064935684204101,0.022954180706852807,0.028827852010726927,0.014786490346962396,True,False,True,False,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': False, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_3_HOLIDAYS': False, 'subset__CONTACT_DATE_WEEKDAY': True}"
23,0.5154421415290387,0.5015551514820081,0.5286776983931455,0.5227580684897759,0.5047030515148201,0.5173971891064202,0.5174167145711861,0.4794866004215597,0.5257779175325386,0.5221891064202121,0.5134406394568996,0.4807423831814076,0.517431368259871,0.49941553647599257,0.5177315156989953,0.5034730776600694,0.5246500054686645,0.47949592584490863,0.5338000602228244,0.48626508992362655,0.5044262003718691,0.4939537077545663,0.481519120746763,0.49377583422298865,0.4978227879251887,0.5098128349557038,0.533704251183926,0.50102310366538,0.5258838729082358,0.49807229574537903,0.48860556787386056,0.5259368755303715,0.4925352728863612,0.5315610302964016,0.49821384577482136,0.5183474309490569,0.4990053866345838,0.5037357814721646,0.5011462867153924,0.5263303769401331,0.5079316753579604,0.015860716728309847,1,0.057761043310165405,0.016639448666103458,0.03255799412727356,0.01409008020378823,True,True,True,False,False,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_3_HOLIDAYS': False, 'subset__CONTACT_DATE_WEEKDAY': False}"
24,0.46343514163841193,0.478337252542929,0.5105253072732747,0.4871513235334373,0.5004955977250356,0.4965137263480258,0.5113328406011333,0.5215057074813172,0.4983696543804003,0.47724010171716064,0.5104774027538256,0.5081027072896992,0.48202860111560764,0.5054276495679756,0.4689647148996743,0.47560291259478255,0.5029940938422837,0.4807229574537898,0.4996544031096877,0.4645780296186801,0.5258975445696161,0.5205382533085421,0.49168856587555776,0.47468930497385786,0.49894386415837255,0.5539278683145576,0.4661383482521694,0.4771461224713258,0.5242432735426009,0.5046722902767145,0.5150214885987243,0.5006638197695108,0.4590294487586132,0.5119558678770644,0.49583915031069503,0.5248384933344283,0.5162692770425463,0.5041527671442634,0.49457652404806873,0.5331088664421998,0.4984209031108123,0.021159071154924044,1,0.050363552570343015,0.017635574597414622,0.02840649485588074,0.012681673466698344,True,False,False,False,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': False, 'subset__CONTACT_DATE_2_HOLIDAYS': False, 'subset__CONTACT_DATE_3_HOLIDAYS': False, 'subset__CONTACT_DATE_WEEKDAY': True}"
25,0.5148918571584818,0.5096932079186263,0.5097998959787579,0.5445443595850099,0.5254292901673412,0.5227154653833533,0.4780665735950289,0.5290711998029071,0.5043886033030733,0.5090950727332385,0.4909255153157592,0.5720723495113739,0.48142704801487485,0.48800995296948485,0.5260600585803838,0.5078358106813392,0.5162009187356448,0.5023549436727551,0.5516616024746106,0.5331054446908106,0.49936426774581644,0.5144133490101717,0.49717363335249515,0.5139539021652844,0.5002221644974297,0.5355258120966859,0.45873709999726264,0.5665941255372149,0.5397264300557804,0.5164162474023843,0.5046090991212943,0.5260840108401084,0.5055848736738489,0.5150524991797003,0.5524999315649722,0.5120993129123211,0.5135622880892486,0.5074066225527727,0.5480037502395227,0.5417830062139005,0.5171511597641898,0.023215472046963424,1,0.06136319041252136,0.016034347553387396,0.02940201759338379,0.012243493365907961,False,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': False, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_3_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
26,0.5456736027562069,0.507286995515695,0.45151036106320663,0.48485875010265256,0.49941895439133765,0.5313662091217325,0.5111788617886179,0.5144568996195013,0.5249747074264465,0.5324086733019796,0.48470819304152635,0.4986210341901399,0.4893839549382041,0.46698293776659744,0.5067168979770607,0.4933857545646163,0.5110022694957892,0.5009980312807613,0.4560715556650517,0.5050641920560619,0.5245611396696926,0.47651550366400525,0.539644411595631,0.5059743779255974,0.5295171169200481,0.5340321830908892,0.46621020503134325,0.49044304836987757,0.5153054249152357,0.5091565952094498,0.5139915414305658,0.517030056664203,0.48901823799628136,0.4867897571912939,0.5058580383783635,0.5143713558347706,0.5393231160450618,0.5225514054467899,0.5162567408502369,0.5115244586789303,0.5056065303905974,0.02229193721576499,1,0.04871978759765625,0.017832032461535998,0.0264545738697052,0.009877869183768057,True,False,True,False,False,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': False, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_3_HOLIDAYS': False, 'subset__CONTACT_DATE_WEEKDAY': False}"
