,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subset__CONTACT_DATE_WEEKDAY,params
0,0.483107738396509,0.4955106151594325,0.5051186339821895,0.49564142374457953,0.4949061598019233,0.4949984952737918,0.4919026920919798,0.5005215244244421,0.501437184520471,0.4912221454659863,0.47465049313981644,0.4719223219293326,0.503416412459133,0.5030333912424935,0.5026614844808011,0.5025751337154426,0.5058179896857858,0.49706663885203073,0.4810387398601972,0.489857632381708,0.4943203425304023,0.009674294915280648,1,0.11433440446853638,0.046292726763937836,0.02117244005203247,0.010509730106963863,True,{'subset__CONTACT_DATE_WEEKDAY': True}
1,0.49071686524492836,0.491859944188337,0.49293548144399,0.5066327647292177,0.49981361914011735,0.4988637607211742,0.5142290672065442,0.5092891194615816,0.4961937266596446,0.49358610453743346,0.5028529950891207,0.4925225366948005,0.5035224272601672,0.501871503221482,0.5126123414907733,0.49596459789611913,0.5017116260618579,0.49374512673898474,0.4990364622518912,0.5070183508200757,0.500248921042912,0.006849674957542822,1,0.1251181960105896,0.03756720192404889,0.022815871238708495,0.013634087424334803,True,{'subset__CONTACT_DATE_WEEKDAY': True}
2,0.49695976909292366,0.5,0.5025084469857598,0.501782587581905,0.5046749107423771,0.507367173713801,0.512828645883206,0.5003958455877324,0.48908218540962756,0.4881348918649029,0.4962629782635459,0.49160260180840726,0.4792638469009479,0.4866583792730805,0.49851493782744893,0.5012089107150185,0.4909485588826724,0.5065883069094291,0.5088522358863521,0.4973744237582589,0.4980504818543699,0.0082166488294663,1,0.08704903125762939,0.040335785635377285,0.013172471523284912,0.011998148064615808,True,{'subset__CONTACT_DATE_WEEKDAY': True}
3,0.48398407042118663,0.49133158009931194,0.5042414469994392,0.49871414305842443,0.5090351969139433,0.5112521031968592,0.5064335594982421,0.5007301341942191,0.49511134973940873,0.4948240838269291,0.49467446616417926,0.5049784208582411,0.5049861154808968,0.5105707016127928,0.5093891495561057,0.5083469556652941,0.5058017454824015,0.4993604913615036,0.5074124864916625,0.502519561440707,0.5021848881030873,0.007069705503769625,1,0.12131960391998291,0.039748478561786156,0.01993027925491333,0.010290558863854403,True,{'subset__CONTACT_DATE_WEEKDAY': True}
4,0.5040781500075237,0.4956559580318181,0.4997144440036661,0.49856281547952885,0.4635608319767998,0.46545456410817615,0.5002111746439954,0.4865429599332448,0.501544909237651,0.5001231139624913,0.5,0.5032685047125289,0.5,0.5023913177297785,0.5067652832305104,0.48932157367002715,0.4843029697823618,0.4845483427492716,0.48645917404210504,0.48416532153263203,0.4928335704417056,0.011854691428111476,1,0.13737474679946898,0.04971511763827483,0.014721286296844483,0.008697109016613344,True,{'subset__CONTACT_DATE_WEEKDAY': True}
5,0.4870516599865943,0.47986573738423866,0.5008062254627034,0.5024708288305542,0.5036754647552084,0.5007745920140076,0.5063625979781952,0.5051348781855737,0.5089838994295719,0.4971059669233821,0.4680553465658044,0.4752814521975842,0.5100944899662121,0.5114966212056961,0.4823032228499514,0.4899610823085236,0.49821484754387646,0.4871559648714826,0.5016056112608238,0.5,0.49582002448599916,0.011938659821437377,1,0.12710282802581788,0.04611583412108982,0.02098504304885864,0.01219630764098876,True,{'subset__CONTACT_DATE_WEEKDAY': True}
6,0.49872098272300724,0.5088821594189021,0.4959816970575762,0.48572305514137587,0.4850365238088724,0.4889556516148448,0.49878595953654425,0.5072038767218856,0.5118993064580113,0.495751713335978,0.5025135767341969,0.5070123661135658,0.49507715141649455,0.4723096179363364,0.4810883274284229,0.4923096521346593,0.5048022994952328,0.49259264325677465,0.4889034991724005,0.48555291848487747,0.49495514889949793,0.010058448893840966,1,0.10379565954208374,0.048740620225886204,0.01600034236907959,0.013478349675079895,True,{'subset__CONTACT_DATE_WEEKDAY': True}
7,0.47801902794686957,0.49854742623421744,0.49530884505423844,0.4905817818694172,0.5061668125795111,0.49850553328864755,0.5064985363117793,0.5102885654487505,0.5016765727808709,0.5068815575284188,0.5041243177434579,0.5012200251699657,0.4815149515067781,0.49856281547952885,0.5005257992148064,0.5081742541345773,0.49346213561686936,0.4924772239169391,0.49786687960822396,0.5052152442444222,0.4987809152839145,0.008262007891137175,1,0.13611230850219727,0.03529375684138292,0.017524707317352294,0.007572606675327587,True,{'subset__CONTACT_DATE_WEEKDAY': True}
8,0.4911298099941178,0.4998409777984487,0.48917281096535026,0.4983926788230305,0.4889804453989577,0.4924874834138134,0.48181846162264214,0.502459714375607,0.5091651505410175,0.4988526462662271,0.4948146792881277,0.5007916911754647,0.5067293749914504,0.4999957252096357,0.4921916679206051,0.47040306143386723,0.5,0.5133732541756152,0.5056153646225189,0.4987748450815972,0.4967494921549047,0.009509546177586878,1,0.11837530136108398,0.03839660652861501,0.023216831684112548,0.01319893948112463,True,{'subset__CONTACT_DATE_WEEKDAY': True}
9,0.5,0.4990826299878254,0.5046390025033172,0.5012285747506942,0.49802333693555667,0.5,0.47868247541140585,0.4761193111089832,0.4969324104345923,0.5017013665649837,0.5051400079340109,0.5136058027714321,0.5074022269947882,0.5116188802101145,0.4858282149843372,0.48786301519773473,0.4888872549690163,0.48454064812661585,0.4883999288674884,0.48618473250071814,0.49579399101268073,0.010364313520517967,1,0.11882891654968261,0.04645000957376643,0.022715306282043456,0.011482605055493714,True,{'subset__CONTACT_DATE_WEEKDAY': True}
10,0.5,0.5066592684294762,0.512863699164193,0.511490636499186,0.5009712323707645,0.48062066536257064,0.4874312613709424,0.4851382638195423,0.48023764414593106,0.48095666388520303,0.4961338795945447,0.5011174302012229,0.5046244682160786,0.5137092526982476,0.5092634707193959,0.5,0.4724498310602848,0.4855187201619632,0.5013970014910469,0.501544909237651,0.4966064149214123,0.012050865064744244,1,0.11448402404785156,0.05112549333198494,0.0208243727684021,0.011407713644994825,True,{'subset__CONTACT_DATE_WEEKDAY': True}
11,0.508728266965788,0.5,0.5046586665389929,0.4939956294543315,0.5095336374704185,0.5053554573683706,0.4887119885640808,0.49435471184493107,0.5138896488516204,0.49435813167722253,0.48266145028247814,0.48197919374033893,0.4965904272054499,0.4858718178460528,0.48031373541441524,0.4765903930071269,0.48876841579688923,0.48219378821662595,0.5,0.500064976813537,0.4944310168529335,0.010565646141517528,1,0.13925908803939818,0.06120159073973286,0.018067920207977296,0.013467090051813096,True,{'subset__CONTACT_DATE_WEEKDAY': True}
12,0.4932347167694896,0.5057820814467259,0.4948676866886448,0.4933715100611466,0.4891967497913902,0.4916658687057986,0.5082332462416043,0.5029376359383335,0.505003214642354,0.5,0.493077404484084,0.512281472716578,0.5,0.5072927923614626,0.4925704143468804,0.48166969891796513,0.5152969098395415,0.5018920222152305,0.476203951958196,0.4903714621834946,0.49774744196544596,0.009683209943554122,1,0.1257867693901062,0.04722356920568483,0.024125945568084717,0.013144129692699793,True,{'subset__CONTACT_DATE_WEEKDAY': True}
13,0.4978437957402569,0.5068473592055045,0.48814002161334,0.4756388246720381,0.4984525258881304,0.511128989234368,0.5056615323584531,0.4846680368794714,0.5098858801964351,0.49787884902124396,0.5,0.5049750010259497,0.5056127997483003,0.5105749764031573,0.4897806861551509,0.4876526955118121,0.5,0.5007857064689548,0.5020698534943846,0.49543708876516696,0.4986517311191059,0.009207611842694795,1,0.13942034244537355,0.05994808397296858,0.019155585765838624,0.013719356501507126,True,{'subset__CONTACT_DATE_WEEKDAY': True}
14,0.49554224860812823,0.5023861879813414,0.4883058834794742,0.4807796875641218,0.5070046714909101,0.5128534396673188,0.5118993064580113,0.5005599975377207,0.5,0.5072192659671969,0.5021946773730216,0.49039454605146166,0.5018176408628922,0.5027119270070995,0.49839866352954054,0.48267256473742526,0.4944615816040381,0.5083255817134728,0.49663659494138407,0.49727011887337047,0.4990717292723965,0.008520868069809619,1,0.13809607028961182,0.03938940725372947,0.0209128737449646,0.013385021824627816,True,{'subset__CONTACT_DATE_WEEKDAY': True}
15,0.5008541031147832,0.5,0.5047219334363843,0.5110580277143209,0.49094599400845373,0.5125456547610906,0.5064489487435535,0.5002291287635254,0.5088847242931207,0.5104971752185272,0.4947736413006306,0.5025879580865354,0.5061710873698754,0.5051502674308852,0.473672421104469,0.4743127847010382,0.5000564272328085,0.5038746699861838,0.5018467094373693,0.504557781486396,0.5006594719094974,0.010240950438003493,1,0.14054195880889891,0.04477970836307904,0.018219757080078124,0.012313364504872156,True,{'subset__CONTACT_DATE_WEEKDAY': True}
16,0.49991279427656865,0.5013585283777684,0.48524598853672213,0.47123066084839205,0.48779803838419766,0.4880912890031872,0.4968708534533467,0.4876621000506135,0.5056829063102745,0.4976061173960029,0.5,0.496221085317976,0.4726900742787573,0.457214478201989,0.5,0.49721369164056195,0.5041910044731406,0.5040772950494508,0.4978797039793169,0.502447744962587,0.49266971772704266,0.012462839681943162,1,0.13986549377441407,0.06497749294583353,0.01988290548324585,0.01397792956535955,True,{'subset__CONTACT_DATE_WEEKDAY': True}
17,0.5095336374704185,0.5120574737014897,0.5013097957676155,0.505365716865245,0.466649795494029,0.4691479829829145,0.5,0.5006480582192249,0.4868285159295788,0.48809470883547873,0.4918018070393828,0.4927627799132731,0.49316375524944256,0.5073774332106753,0.5088864342092664,0.5078177366181963,0.5032693596706017,0.502769209197981,0.48179794262889347,0.48311286814494625,0.4956197505574326,0.012764122120326984,1,0.17054077386856079,0.05899953509473647,0.023313844203948976,0.00984400081103181,True,{'subset__CONTACT_DATE_WEEKDAY': True}
