,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subset__CONTACT_DATE_0_HOLIDAYS,param_subset__CONTACT_DATE_1_HOLIDAYS,param_subset__CONTACT_DATE_2_HOLIDAYS,param_subset__CONTACT_DATE_WEEKDAY,params
0,0.4891061242356675,0.5002462279249825,0.49597742226721203,0.5059616226420257,0.5016988016907651,0.5023024020902015,0.5123832127272478,0.5093797450173043,0.5038789447765482,0.507207296554177,0.5108690819802196,0.5049741460678768,0.5089257622806178,0.49841319781677906,0.5324961013911877,0.5291592000328303,0.514479569921891,0.5196178679397562,0.5191322517543739,0.5085136724895011,0.5087361325800583,0.010307587106337243,1,0.031703758239746097,0.012618556365086896,0.021983897686004637,0.008748055749469064,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
1,0.5110888062049437,0.5148916597130077,0.5022682037672873,0.5124567391215135,0.5290754141416905,0.5318754018302942,0.4830923491511976,0.4905279195108272,0.5093310124071515,0.5203326128886638,0.5214816765385825,0.5263327086439682,0.5205967949331765,0.5298106780843467,0.5108921658481869,0.502501607321177,0.49807035962956375,0.4894053595611671,0.49256100980807904,0.5003300138161225,0.5098461246460474,0.014261312830266552,1,0.023070287704467774,0.011579588445287484,0.020122945308685303,0.011672319417680812,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
2,0.5156927554272738,0.5149480869458162,0.5146189280877665,0.504985260522824,0.5092019137381503,0.517925905913574,0.5055213192345047,0.48015129338057266,0.4904535381584888,0.489186490294516,0.5041482565694978,0.4928431459721216,0.5196118832332463,0.5153601767369328,0.513190293148024,0.49676740352653115,0.5103612368849432,0.5095062788120871,0.5026255762417411,0.509244661641793,0.5058172202235203,0.010567672840149527,1,0.019511759281158447,0.012764244212061111,0.02213871479034424,0.013061778592042992,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
3,0.5030855436849377,0.4942965746959768,0.5166511634269456,0.512293442129598,0.4893694513221072,0.4981968934243465,0.5123062665006908,0.4971076768395278,0.504081569839815,0.5058359438053158,0.5152541619358987,0.5207635117573834,0.5125336853480705,0.5043543014650562,0.49792159692488686,0.5121173207665897,0.49631427574791726,0.5057470281657387,0.5027409955815767,0.5074201811143182,0.5054195792238348,0.008093176483985587,1,0.0313319206237793,0.015139965629241197,0.03103543519973755,0.013380991733820801,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
4,0.5273039410147327,0.5229043267718151,0.5038079832565012,0.49915615638209104,0.5094053937594901,0.5124157011340164,0.4787936199608771,0.46752014281219645,0.5184508501703076,0.5134031777081652,0.5132800637456739,0.5251691107068109,0.49517974638523726,0.5091147080147189,0.4984798845464618,0.5067960617211333,0.5340803387001902,0.5246313420789844,0.504111493372365,0.5096080188227569,0.5086806030532263,0.015632747153410585,1,0.012651455402374268,0.0065078368217163,0.015050375461578369,0.016113381295654403,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
5,0.5000872057234312,0.5116257198746974,0.4972444701311848,0.5110238293914067,0.5277639084579293,0.5373351640835533,0.514972880729929,0.5197905694704732,0.49611336060079614,0.494551352201688,0.5130663242274599,0.5190022981272998,0.5051323133113552,0.5022972723417642,0.5098114988440967,0.5082503454030615,0.532673077712269,0.5214645773771254,0.5052186640767137,0.49897063048028123,0.5113197731283259,0.011855914529521434,1,0.027620649337768553,0.011876975021712331,0.023420727252960204,0.014094736460970548,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
6,0.5213876311505683,0.5400146026838843,0.49166415878965297,0.5064472388274079,0.5431967566310548,0.5250297525409353,0.4889171785015663,0.4822365361202686,0.5418946554860951,0.5310683214095181,0.4943675362160239,0.5006625925064635,0.5249245926979741,0.5326713677961233,0.4982268169568964,0.4973325308126889,0.4920924927841539,0.4837207433347469,0.5181627292997553,0.5197452566926118,0.5116881745619195,0.019833033148596663,1,0.023496508598327637,0.0153971687484149,0.024192237854003908,0.013656221478550829,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
7,0.493981095167093,0.48658057808845057,0.4912230004240592,0.476097082199089,0.5161903410256761,0.5413090092061886,0.48796390025033176,0.49176589880032284,0.49665112922862265,0.49042275966786586,0.5343436657866298,0.5438824330054854,0.4871799036975227,0.46951561495424265,0.5135621999097164,0.5225529390038712,0.49254476560469473,0.49722993584394615,0.5040909743786165,0.5044953695470774,0.5020791297894751,0.02006736166511314,1,0.03220900297164917,0.017739818972390645,0.03371464014053345,0.012394785107824461,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
8,0.5042457217898034,0.5079246063773032,0.5150823153632546,0.5223665581439886,0.4845680067849473,0.48722863630767543,0.5108904559320411,0.5133193918170252,0.489881571207748,0.5004787765207994,0.49883725702091575,0.49050654555900575,0.5149839951848761,0.5251297826354595,0.5087453661272451,0.5034446260755372,0.5119087109968128,0.5229915324952464,0.5316291739053117,0.5269004008043445,0.508553171552467,0.013370899020054249,1,0.026191341876983642,0.010872906464681347,0.023781681060791017,0.0168973862501481,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
9,0.51297655362981,0.5060984159336827,0.5291480855778832,0.5311538172168038,0.5000632668973913,0.4958696975500322,0.5195682803715306,0.5159911357947006,0.49689222740516803,0.5090993187694075,0.49859359397015174,0.48885049177188356,0.5122353049806437,0.5106006251453429,0.5362339780857147,0.5230009370340478,0.5007574928525504,0.4942743457860826,0.5050767410366195,0.5016919620261823,0.5094088135917815,0.012836847984113959,1,0.056004905700683595,0.028157614546236952,0.03614200353622436,0.011320480700249335,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
