,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subset__CONTACT_DATE_WEEKDAY,params
0,0.4850826915448066,0.463185505382816,0.4910007113251166,0.4892360778627416,0.509667010929784,0.51650582055456,0.5012148954215285,0.503059039984679,0.5036771746713541,0.5103809009206188,0.5095079887282328,0.5040747301752322,0.47839435454085333,0.47388787053882875,0.4953635623709013,0.48660879170485477,0.5137716646375662,0.5156200839910811,0.49233530087684496,0.4952404484084101,0.4968907312285406,0.014231765749832787,1,0.019106924533843994,0.006235244503817016,0.01725311279296875,0.010809910331199086,True,{'subset__CONTACT_DATE_WEEKDAY': True}
1,0.4916385100474673,0.4970452649002093,0.5063301095714267,0.5141085181182714,0.5028478653406837,0.5007250044457819,0.5057837913628715,0.5037045333296855,0.49076474289700833,0.49847646471417045,0.49508484603915026,0.4997016196325732,0.5025169965664884,0.5073372501812511,0.5027948579401667,0.50704057972997,0.5071320602437657,0.5076638441650821,0.5166075605652299,0.515744907869718,0.5036524663830486,0.0069623684909017,1,0.012617385387420655,0.004182501024374377,0.010787367820739746,0.006102693889620217,True,{'subset__CONTACT_DATE_WEEKDAY': True}
2,0.5074449748984309,0.5089385866517107,0.49338005964187515,0.4978403759079654,0.5045594914025416,0.5057436083334473,0.4993459570742651,0.5056298989097574,0.5089206325321807,0.49936562110994076,0.48569313160882593,0.49358695949550635,0.5296200224340999,0.5086162674582438,0.5048459023569485,0.49931603354171517,0.4995229333953463,0.499619543657579,0.49270207789010023,0.49222843111773795,0.5018460254709108,0.008991435527930093,1,0.014370250701904296,0.008646549872740737,0.013874685764312744,0.01220668909062615,True,{'subset__CONTACT_DATE_WEEKDAY': True}
3,0.5160475630275092,0.517064108176135,0.48924035265310595,0.4866771883506833,0.5001940754825382,0.5035925338221414,0.5213158146724485,0.5225777327879841,0.49313896146532976,0.4943418874738382,0.4845765563656758,0.49338604434838507,0.47037655773360876,0.4625998591029096,0.4925122771979262,0.49176931863261425,0.4967571440296568,0.4959577582315363,0.48114902945159566,0.5040704553848678,0.4958672609195245,0.015226743414243021,1,0.017465460300445556,0.008554403039634156,0.014518344402313232,0.008677969618473762,True,{'subset__CONTACT_DATE_WEEKDAY': True}
4,0.5005343487955352,0.4890471321286405,0.5012687577801185,0.5021040518172988,0.49843029697823615,0.494456451855601,0.5089856093457177,0.5109819364458367,0.5009695224546188,0.5167725674732911,0.5001983502729026,0.4999589620125029,0.48873849226433935,0.4791099544478339,0.4944667113524752,0.4844585721516217,0.47943483851551916,0.49463941288319224,0.46025299919291957,0.46605046988495685,0.49354297190265795,0.013835981453782563,1,0.009508061408996581,0.005274410310631705,0.011120223999023437,0.009019409457870638,True,{'subset__CONTACT_DATE_WEEKDAY': True}
5,0.5009490034608703,0.4959816970575763,0.48611890072910824,0.47294057699410413,0.5124840977798448,0.5272774373144742,0.5087581904983379,0.5081665595119216,0.47623131061652735,0.4893514972025772,0.5018270454016935,0.4984995485821375,0.49909972914928247,0.517153023815712,0.5148993543356634,0.5226033815301698,0.49272088696770316,0.47791215818776256,0.5023494247842085,0.5066353296034363,0.5005979576761554,0.014629388387736472,1,0.02726374864578247,0.020866849221687727,0.01844642162322998,0.012266922015721672,True,{'subset__CONTACT_DATE_WEEKDAY': True}
6,0.5099063991901838,0.49850467833057466,0.49169835711256715,0.49692300589579086,0.48434571768600465,0.47602954051133334,0.4991193931849582,0.5010541633038317,0.47729231358494173,0.48103788490212446,0.4943683911740968,0.47955624256186474,0.5204052843248568,0.5174018166149131,0.5119446192358726,0.500890866311916,0.4944410626102896,0.5035420912958428,0.4869969426699315,0.4900286239962792,0.4957743697249086,0.01253525151328867,1,0.015937018394470214,0.009310578580575591,0.016047239303588867,0.010553486259077472,True,{'subset__CONTACT_DATE_WEEKDAY': True}
7,0.5046167735934229,0.5127140815014432,0.5102056345156833,0.5090933340628976,0.5146274776684951,0.5180738136601781,0.5055367084798161,0.5077202713978907,0.4757858774605694,0.48612232056139965,0.5152020094934544,0.5025819733800254,0.5128893479063787,0.5133040025717138,0.5149771555202933,0.511936069655144,0.5080177968072446,0.5098055141375867,0.5223186804919087,0.5105296636252958,0.508302925324542,0.010290643728666475,1,0.013853394985198974,0.011074400452340852,0.006701040267944336,0.0036360562202122125,True,{'subset__CONTACT_DATE_WEEKDAY': True}
8,0.5075629591124851,0.5109332038356839,0.5111768668864478,0.5197486765249032,0.48490828009794407,0.4916102964310631,0.498354205709752,0.48258364909784823,0.5100483222302779,0.5013679329165698,0.4899320137340465,0.49452570345950236,0.4948916255146848,0.4905621178337414,0.5049690163194396,0.5059915461745756,0.5131176217118313,0.5134570400667552,0.4946847256610536,0.496292901796096,0.500835935255735,0.01021509903616847,1,0.016278254985809325,0.012601776096850939,0.01166597604751587,0.007908179981552126,True,{'subset__CONTACT_DATE_WEEKDAY': True}
9,0.5025238362310712,0.5000376181552056,0.5041063636239279,0.5098961396933095,0.49431025402514256,0.48882056823933356,0.5104527173987388,0.5220972463510389,0.4937981341395018,0.4829538459433949,0.47706916952792644,0.4771093525573506,0.4939759654186559,0.49450176463346235,0.49857136506025745,0.4879279920112718,0.5218493085099106,0.5153730011080256,0.5170897569183208,0.5127132265433703,0.5002588813044608,0.013481965061272189,1,0.016406500339508058,0.013518539943134282,0.015152454376220703,0.012670367997008108,True,{'subset__CONTACT_DATE_WEEKDAY': True}
10,0.492317346757315,0.49394262205381445,0.47259602889074326,0.49448808530429667,0.4862403047754539,0.4925276664432376,0.510652777587787,0.5100431924818407,0.4968281055497039,0.49598853672215915,0.505448647798312,0.5129568895941342,0.4743469830239525,0.4729841798558199,0.4726721201592274,0.4594442088559977,0.5083307114619099,0.5071765180635541,0.5105749764031572,0.504361141129639,0.49369605214560275,0.015486740128604463,1,0.014896440505981445,0.008711447501696825,0.016710078716278075,0.008989683039236883,True,{'subset__CONTACT_DATE_WEEKDAY': True}
11,0.5058547528829187,0.5103475575557774,0.49482237391078343,0.4882186777560428,0.49279184848775015,0.493137251549184,0.504539827366866,0.5055726167188761,0.4994305979234778,0.48922154357550307,0.5005215244244423,0.48955155739162554,0.4838019643516682,0.4858666880976157,0.47602697563711477,0.4842465425495534,0.48436281684746174,0.49552343953052547,0.4747411186955391,0.4808403895872947,0.491971003242001,0.00987164837171278,1,0.015170490741729737,0.008333139371359622,0.013089954853057861,0.010352463731516985,True,{'subset__CONTACT_DATE_WEEKDAY': True}
12,0.5086761145233438,0.5093643557719929,0.4990663857844412,0.4824254818543699,0.4966263354445098,0.5010165451486259,0.4885854547692981,0.5018364499404949,0.4970512496067193,0.5056495629454332,0.5225580687523084,0.510314214190936,0.5052024198733294,0.5031573601630576,0.4864378000902836,0.4683255133168269,0.4991655609208925,0.5047518569689342,0.5037541208979112,0.49455819186627087,0.499426152141499,0.011312118630776679,1,0.01983304023742676,0.011806821337341542,0.021900534629821777,0.011769929122702026,True,{'subset__CONTACT_DATE_WEEKDAY': True}
13,0.48122512072007995,0.5012790172769928,0.48837940987373984,0.4942315978824398,0.5076758135781021,0.49683409025621383,0.4880964187516244,0.4768639795904409,0.5141769147641,0.5106091747260715,0.5020578840813646,0.49815072568841223,0.510664747000807,0.5138221071638647,0.5080263463879731,0.5006232644351121,0.4750070106561973,0.4742349835164084,0.4814191962026182,0.49610566597814043,0.4959741734265351,0.012813861282699256,1,0.019051671028137207,0.01368387610275197,0.01861717700958252,0.013672459113851778,True,{'subset__CONTACT_DATE_WEEKDAY': True}
