,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subset__CONTACT_DATE_0_HOLIDAYS,param_subset__CONTACT_DATE_1_HOLIDAYS,param_subset__CONTACT_DATE_2_HOLIDAYS,param_subset__CONTACT_DATE_WEEKDAY,params
10,0.49508057124878585,0.49393150759886734,0.490392836135316,0.49797973407384094,0.5076390503809693,0.5114504534697619,0.5060932861852455,0.49820886283736643,0.5170991614571222,0.5072167010929783,0.5021596240920345,0.5073705935460925,0.5140974036633243,0.5207857406672777,0.4840969248868036,0.4916547542508516,0.524389388944366,0.5147685457505164,0.49343648687468367,0.491670143496163,0.5034760885326184,0.011017603661306687,1,0.027037322521209717,0.009174056064931433,0.019487977027893066,0.009302236036762635,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
11,0.5154961150705171,0.5132287662613024,0.48066854301465056,0.49220962204013513,0.5037190676169241,0.5115769872645446,0.5060915762690997,0.5129859581686115,0.5118309098121828,0.5116000711325117,0.5000564272328085,0.5057624174110501,0.5110640124208309,0.5069602136711215,0.504998084893917,0.5088778846285378,0.5107109147367412,0.5110033103976581,0.5214201195573369,0.5207455576378535,0.5080503279619167,0.008984323922641316,1,0.037946462631225586,0.01412500102143508,0.02842317819595337,0.012938031213935886,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
12,0.48234939058588566,0.4891634064265489,0.4990424469584012,0.49865515095139723,0.5190322216598499,0.5204497421446451,0.5022545244381216,0.5006788367098477,0.4919471499117683,0.5060855915625897,0.5059368288579128,0.505442663091802,0.48585984843303276,0.4756619085400051,0.5091574559183617,0.5000598470651,0.5065720627060449,0.5105715565708657,0.4896524424442225,0.48390797915270234,0.4991240527064552,0.011760510492024773,1,0.026774883270263672,0.010064046805700723,0.021808743476867676,0.01734104777389131,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
13,0.48920700928826455,0.4941854301465056,0.4950275638482688,0.4968896625309495,0.5135792990711735,0.5211850060873016,0.49679305226871673,0.49462829842824513,0.4980472757615967,0.4949642969508776,0.49412643803947853,0.4918052268716742,0.5011721475178857,0.5039670054580523,0.5292635049177189,0.5218800870005335,0.5031539403307662,0.49396912575407304,0.5093660656881388,0.5056495629454332,0.5024429999452827,0.010923963908611799,1,0.042999756336212155,0.01931477823905854,0.032202184200286865,0.019785836652078326,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
14,0.5012448189540785,0.4998734662052173,0.49822168720845933,0.4972675539991518,0.4996212535737248,0.5004796314788722,0.4944966348850252,0.4931321218007469,0.49946992599482926,0.49361602806998356,0.47341422376646647,0.4815406002489638,0.5080579798366688,0.5004907459338194,0.4949360833344733,0.48485356278128117,0.4974351257814317,0.4951746166368002,0.4875535203753608,0.490748498693624,0.4945814039779489,0.007687605580877515,1,0.032300806045532225,0.011735179230803004,0.031225430965423583,0.018310145836351613,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
15,0.5039866694937281,0.5008122101692133,0.501307230893397,0.4959586131896092,0.4797434783798202,0.465634105303476,0.5057427533753744,0.5052374731543166,0.4996691312258047,0.4971230660848392,0.5107852960890797,0.508069094291616,0.492198507585188,0.49515238772690584,0.5166263696428327,0.5137178022789762,0.5034771144823058,0.49620056632422743,0.5069439694677373,0.5104347632792088,0.5004410301218829,0.011412452598557313,1,0.0351865291595459,0.014005876820021902,0.029434430599212646,0.015475326877143479,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
16,0.5158329685512222,0.5165998659425742,0.493945186928033,0.5021886926665117,0.5025819733800254,0.503160779995349,0.49875176121363013,0.5024956226146671,0.49172913560319,0.49235240003830216,0.5080810637046359,0.5104723814344144,0.5063745673912152,0.5111674623476464,0.5080015526038603,0.49996323680286725,0.48994398314706655,0.491913806546927,0.48972853371270675,0.4919539895763512,0.5013619482100599,0.008435126079857892,1,0.04595828056335449,0.020250610236713262,0.03558354377746582,0.010852860846662276,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
17,0.517439434770119,0.5186355211140445,0.4908989713144467,0.48393704772717944,0.4718804289837626,0.4720471458079695,0.5001667168242069,0.49175905913574,0.5117266049272943,0.5094780651956828,0.5193254722788394,0.5287351408286938,0.507759599469242,0.5111452334377522,0.5054315486368548,0.5042636759093334,0.49620997086302887,0.5030752841880635,0.48638222781554785,0.47908088587335673,0.500468901755058,0.015705718290899402,1,0.040473222732543945,0.016500632793622325,0.029562366008758546,0.015716913935181005,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
18,0.508383718862427,0.5106399532166942,0.48509637087397234,0.4915111212946116,0.4976480103415728,0.5003462580195068,0.4934450364554122,0.49363483714758627,0.5021510745113059,0.4987047385196231,0.4899892959249278,0.48621038124290383,0.511889046961137,0.5102996799036975,0.5122771979262137,0.5116556434072472,0.4965673433374827,0.4998563670437602,0.49917411050162097,0.4943803605871168,0.49969302730394094,0.008484337875688691,1,0.05162454843521118,0.019869108640395056,0.034182608127593994,0.014381022423590163,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
19,0.5005377686278265,0.49630401625104303,0.49280723773306156,0.49808061912643803,0.49476252684568345,0.49201896638988835,0.5117385743403143,0.5076963325718507,0.5035395264216243,0.5029658495547378,0.5080733690819803,0.5042645308674063,0.5017714731269579,0.4918086467039656,0.5188227569320001,0.5334425399778394,0.5107921357536627,0.5254632162838735,0.4998110542658987,0.49413840745249854,0.5044419774154275,0.010976719394888961,1,0.055480682849884035,0.02081080543456854,0.03873729705810547,0.012702638339483872,True,True,True,True,"{'subset__CONTACT_DATE_0_HOLIDAYS': True, 'subset__CONTACT_DATE_1_HOLIDAYS': True, 'subset__CONTACT_DATE_2_HOLIDAYS': True, 'subset__CONTACT_DATE_WEEKDAY': True}"
