,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subset__BASE_TYPE,param_subset__COM_CAT#1,param_subset__COM_CAT#17,param_subset__COM_CAT#17_3m,param_subset__COM_CAT#17_6m,param_subset__COM_CAT#17_diff_1m,param_subset__COM_CAT#17_diff_2m,param_subset__COM_CAT#17_diff_3m,param_subset__COM_CAT#17_div_1m_2m,param_subset__COM_CAT#17_div_1m_3m,param_subset__COM_CAT#17_div_1m_6m,param_subset__COM_CAT#18,param_subset__COM_CAT#18_2m,param_subset__COM_CAT#18_6m,param_subset__COM_CAT#18_diff_2m,param_subset__COM_CAT#18_div_1m_2m,param_subset__COM_CAT#18_div_1m_3m,param_subset__COM_CAT#18_div_1m_6m,param_subset__COM_CAT#19,param_subset__COM_CAT#19_2m,param_subset__COM_CAT#19_3m,param_subset__COM_CAT#19_6m,param_subset__COM_CAT#19_diff_1m,param_subset__COM_CAT#19_diff_3m,param_subset__COM_CAT#19_div_1m_2m,param_subset__COM_CAT#19_div_1m_3m,param_subset__COM_CAT#19_div_1m_6m,param_subset__COM_CAT#20,param_subset__COM_CAT#20_2m,param_subset__COM_CAT#20_3m,param_subset__COM_CAT#20_6m,param_subset__COM_CAT#20_diff_1m,param_subset__COM_CAT#20_div_1m_2m,param_subset__COM_CAT#20_div_1m_3m,param_subset__COM_CAT#20_div_1m_6m,param_subset__COM_CAT#21,param_subset__COM_CAT#21_2m,param_subset__COM_CAT#21_3m,param_subset__COM_CAT#21_6m,param_subset__COM_CAT#21_diff_1m,param_subset__COM_CAT#21_diff_3m,param_subset__COM_CAT#21_div_1m_2m,param_subset__COM_CAT#21_div_1m_3m,param_subset__COM_CAT#21_div_1m_6m,param_subset__COM_CAT#22,param_subset__COM_CAT#22_2m,param_subset__COM_CAT#22_diff_1m,param_subset__COM_CAT#22_diff_2m,param_subset__COM_CAT#22_diff_3m,param_subset__COM_CAT#22_div_1m_2m,param_subset__COM_CAT#22_div_1m_3m,param_subset__COM_CAT#22_div_1m_6m,param_subset__COM_CAT#23_2m,param_subset__COM_CAT#23_3m,param_subset__COM_CAT#23_diff_1m,param_subset__COM_CAT#23_diff_2m,param_subset__COM_CAT#23_diff_3m,param_subset__COM_CAT#23_div_1m_2m,param_subset__COM_CAT#23_div_1m_3m,param_subset__COM_CAT#23_div_1m_6m,param_subset__COM_CAT#25,param_subset__COM_CAT#26,param_subset__COM_CAT#27,param_subset__COM_CAT#27_2m,param_subset__COM_CAT#27_diff_1m,param_subset__COM_CAT#27_div_1m_2m,param_subset__COM_CAT#27_div_1m_3m,param_subset__COM_CAT#27_div_1m_6m,param_subset__COM_CAT#28,param_subset__COM_CAT#28_2m,param_subset__COM_CAT#28_3m,param_subset__COM_CAT#28_div_1m_2m,param_subset__COM_CAT#28_div_1m_3m,param_subset__COM_CAT#28_div_1m_6m,param_subset__COM_CAT#29,param_subset__COM_CAT#29_2m,param_subset__COM_CAT#29_6m,param_subset__COM_CAT#29_diff_1m,param_subset__COM_CAT#29_diff_2m,param_subset__COM_CAT#29_div_1m_2m,param_subset__COM_CAT#29_div_1m_3m,param_subset__COM_CAT#29_div_1m_6m,param_subset__COM_CAT#3,param_subset__COM_CAT#30_2m,param_subset__COM_CAT#30_3m,param_subset__COM_CAT#30_6m,param_subset__COM_CAT#30_diff_1m,param_subset__COM_CAT#30_div_1m_2m,param_subset__COM_CAT#30_div_1m_3m,param_subset__COM_CAT#30_div_1m_6m,param_subset__COM_CAT#31,param_subset__COM_CAT#31_2m,param_subset__COM_CAT#31_3m,param_subset__COM_CAT#31_6m,param_subset__COM_CAT#31_diff_1m,param_subset__COM_CAT#31_div_1m_2m,param_subset__COM_CAT#31_div_1m_3m,param_subset__COM_CAT#31_div_1m_6m,param_subset__COM_CAT#32_6m,param_subset__COM_CAT#32_diff_1m,param_subset__COM_CAT#32_diff_2m,param_subset__COM_CAT#32_diff_3m,param_subset__COM_CAT#32_div_1m_2m,param_subset__COM_CAT#32_div_1m_3m,param_subset__COM_CAT#32_div_1m_6m,param_subset__COM_CAT#33,param_subset__COM_CAT#33_2m,param_subset__COM_CAT#33_diff_1m,param_subset__COM_CAT#33_diff_2m,param_subset__COM_CAT#33_diff_3m,param_subset__COM_CAT#33_div_1m_2m,param_subset__COM_CAT#33_div_1m_3m,param_subset__COM_CAT#33_div_1m_6m,param_subset__COM_CAT#7,param_subset__COST,param_subset__COST_2m,param_subset__COST_3m,param_subset__COST_6m,param_subset__COST_diff_1m,param_subset__COST_diff_2m,param_subset__COST_diff_3m,param_subset__COST_div_1m_2m,param_subset__COST_div_1m_3m,param_subset__COST_div_1m_6m,param_subset__DEVICE_TYPE_ID,param_subset__ITC,param_subset__ITC_2m,param_subset__ITC_diff_1m,param_subset__ITC_div_1m_2m,param_subset__ITC_div_1m_3m,param_subset__ITC_div_1m_6m,param_subset__RENT_CHANNEL,param_subset__RENT_CHANNEL_2m,param_subset__RENT_CHANNEL_3m,param_subset__RENT_CHANNEL_6m,param_subset__RENT_CHANNEL_diff_1m,param_subset__RENT_CHANNEL_diff_2m,param_subset__RENT_CHANNEL_diff_3m,param_subset__RENT_CHANNEL_div_1m_2m,param_subset__RENT_CHANNEL_div_1m_3m,param_subset__RENT_CHANNEL_div_1m_6m,param_subset__REVENUE,param_subset__REVENUE_2m,param_subset__REVENUE_3m,param_subset__REVENUE_6m,param_subset__REVENUE_diff_1m,param_subset__REVENUE_diff_2m,param_subset__REVENUE_diff_3m,param_subset__REVENUE_div_1m_2m,param_subset__REVENUE_div_1m_3m,param_subset__REVENUE_div_1m_6m,param_subset__ROAM,param_subset__ROAM_2m,param_subset__ROAM_3m,param_subset__ROAM_6m,param_subset__ROAM_diff_1m,param_subset__ROAM_diff_3m,param_subset__ROAM_div_1m_2m,param_subset__ROAM_div_1m_3m,param_subset__ROAM_div_1m_6m,param_subset__VAS,param_subset__VAS_6m,param_subset__VAS_diff_1m,param_subset__VAS_diff_2m,param_subset__VAS_diff_3m,param_subset__VAS_div_1m_2m,param_subset__VAS_div_1m_3m,param_subset__VAS_div_1m_6m,params
0,0.5648105107732692,0.5773405884283058,0.5552886589471956,0.5066313541923299,0.5461692004812424,0.5515695067264574,0.584585694341792,0.531541704305932,0.5886675598818768,0.5711268183309636,0.5268060003832361,0.48443103117899866,0.5693289948594553,0.540509132669802,0.5525444143330323,0.5189770332046755,0.5345209449852346,0.5589180247183637,0.5322192110809997,0.5287495551723195,0.5699715629443289,0.5345414524773051,0.5172730010128384,0.5471927951602749,0.5586650989828283,0.529558131904189,0.5732802277517725,0.5609619227505406,0.5476730832330745,0.5434827190200153,0.5303304043141441,0.514823027018149,0.5363529476101936,0.5563682598709395,0.5523254222441214,0.5556787386055679,0.6071926610521711,0.5159685004921798,0.5549738578193862,0.5223508800744573,0.5463466817590423,0.024092892237913773,1,0.0452608585357666,0.005576561695584408,0.007821160554885864,0.0010683713458331928,False,True,False,False,True,True,False,True,True,False,False,True,True,True,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,True,False,True,False,True,True,False,False,True,True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,True,True,True,True,False,False,False,True,False,True,False,False,False,True,True,False,True,True,True,False,True,True,"{'subset__BASE_TYPE': False, 'subset__COM_CAT#1': True, 'subset__COM_CAT#17': False, 'subset__COM_CAT#17_3m': False, 'subset__COM_CAT#17_6m': True, 'subset__COM_CAT#17_diff_1m': True, 'subset__COM_CAT#17_diff_2m': False, 'subset__COM_CAT#17_diff_3m': True, 'subset__COM_CAT#17_div_1m_2m': True, 'subset__COM_CAT#17_div_1m_3m': False, 'subset__COM_CAT#17_div_1m_6m': False, 'subset__COM_CAT#18': True, 'subset__COM_CAT#18_2m': True, 'subset__COM_CAT#18_6m': True, 'subset__COM_CAT#18_diff_2m': True, 'subset__COM_CAT#18_div_1m_2m': True, 'subset__COM_CAT#18_div_1m_3m': False, 'subset__COM_CAT#18_div_1m_6m': True, 'subset__COM_CAT#19': False, 'subset__COM_CAT#19_2m': True, 'subset__COM_CAT#19_3m': False, 'subset__COM_CAT#19_6m': False, 'subset__COM_CAT#19_diff_1m': True, 'subset__COM_CAT#19_diff_3m': False, 'subset__COM_CAT#19_div_1m_2m': True, 'subset__COM_CAT#19_div_1m_3m': False, 'subset__COM_CAT#19_div_1m_6m': True, 'subset__COM_CAT#20': False, 'subset__COM_CAT#20_2m': False, 'subset__COM_CAT#20_3m': False, 'subset__COM_CAT#20_6m': True, 'subset__COM_CAT#20_diff_1m': False, 'subset__COM_CAT#20_div_1m_2m': False, 'subset__COM_CAT#20_div_1m_3m': False, 'subset__COM_CAT#20_div_1m_6m': False, 'subset__COM_CAT#21': False, 'subset__COM_CAT#21_2m': False, 'subset__COM_CAT#21_3m': False, 'subset__COM_CAT#21_6m': True, 'subset__COM_CAT#21_diff_1m': False, 'subset__COM_CAT#21_diff_3m': False, 'subset__COM_CAT#21_div_1m_2m': True, 'subset__COM_CAT#21_div_1m_3m': True, 'subset__COM_CAT#21_div_1m_6m': False, 'subset__COM_CAT#22': True, 'subset__COM_CAT#22_2m': False, 'subset__COM_CAT#22_diff_1m': False, 'subset__COM_CAT#22_diff_2m': True, 'subset__COM_CAT#22_diff_3m': False, 'subset__COM_CAT#22_div_1m_2m': True, 'subset__COM_CAT#22_div_1m_3m': True, 'subset__COM_CAT#22_div_1m_6m': False, 'subset__COM_CAT#23_2m': False, 'subset__COM_CAT#23_3m': True, 'subset__COM_CAT#23_diff_1m': True, 'subset__COM_CAT#23_diff_2m': False, 'subset__COM_CAT#23_diff_3m': True, 'subset__COM_CAT#23_div_1m_2m': False, 'subset__COM_CAT#23_div_1m_3m': True, 'subset__COM_CAT#23_div_1m_6m': True, 'subset__COM_CAT#25': True, 'subset__COM_CAT#26': False, 'subset__COM_CAT#27': False, 'subset__COM_CAT#27_2m': True, 'subset__COM_CAT#27_diff_1m': True, 'subset__COM_CAT#27_div_1m_2m': False, 'subset__COM_CAT#27_div_1m_3m': True, 'subset__COM_CAT#27_div_1m_6m': False, 'subset__COM_CAT#28': True, 'subset__COM_CAT#28_2m': True, 'subset__COM_CAT#28_3m': False, 'subset__COM_CAT#28_div_1m_2m': True, 'subset__COM_CAT#28_div_1m_3m': False, 'subset__COM_CAT#28_div_1m_6m': False, 'subset__COM_CAT#29': False, 'subset__COM_CAT#29_2m': False, 'subset__COM_CAT#29_6m': True, 'subset__COM_CAT#29_diff_1m': False, 'subset__COM_CAT#29_diff_2m': False, 'subset__COM_CAT#29_div_1m_2m': True, 'subset__COM_CAT#29_div_1m_3m': False, 'subset__COM_CAT#29_div_1m_6m': False, 'subset__COM_CAT#3': True, 'subset__COM_CAT#30_2m': False, 'subset__COM_CAT#30_3m': False, 'subset__COM_CAT#30_6m': True, 'subset__COM_CAT#30_diff_1m': False, 'subset__COM_CAT#30_div_1m_2m': False, 'subset__COM_CAT#30_div_1m_3m': True, 'subset__COM_CAT#30_div_1m_6m': True, 'subset__COM_CAT#31': True, 'subset__COM_CAT#31_2m': True, 'subset__COM_CAT#31_3m': False, 'subset__COM_CAT#31_6m': False, 'subset__COM_CAT#31_diff_1m': True, 'subset__COM_CAT#31_div_1m_2m': False, 'subset__COM_CAT#31_div_1m_3m': False, 'subset__COM_CAT#31_div_1m_6m': True, 'subset__COM_CAT#32_6m': False, 'subset__COM_CAT#32_diff_1m': True, 'subset__COM_CAT#32_diff_2m': True, 'subset__COM_CAT#32_diff_3m': False, 'subset__COM_CAT#32_div_1m_2m': True, 'subset__COM_CAT#32_div_1m_3m': False, 'subset__COM_CAT#32_div_1m_6m': False, 'subset__COM_CAT#33': False, 'subset__COM_CAT#33_2m': True, 'subset__COM_CAT#33_diff_1m': False, 'subset__COM_CAT#33_diff_2m': True, 'subset__COM_CAT#33_diff_3m': True, 'subset__COM_CAT#33_div_1m_2m': False, 'subset__COM_CAT#33_div_1m_3m': False, 'subset__COM_CAT#33_div_1m_6m': False, 'subset__COM_CAT#7': False, 'subset__COST': True, 'subset__COST_2m': False, 'subset__COST_3m': False, 'subset__COST_6m': True, 'subset__COST_diff_1m': False, 'subset__COST_diff_2m': True, 'subset__COST_diff_3m': False, 'subset__COST_div_1m_2m': True, 'subset__COST_div_1m_3m': True, 'subset__COST_div_1m_6m': False, 'subset__DEVICE_TYPE_ID': True, 'subset__ITC': False, 'subset__ITC_2m': True, 'subset__ITC_diff_1m': True, 'subset__ITC_div_1m_2m': False, 'subset__ITC_div_1m_3m': False, 'subset__ITC_div_1m_6m': True, 'subset__RENT_CHANNEL': True, 'subset__RENT_CHANNEL_2m': False, 'subset__RENT_CHANNEL_3m': True, 'subset__RENT_CHANNEL_6m': True, 'subset__RENT_CHANNEL_diff_1m': False, 'subset__RENT_CHANNEL_diff_2m': False, 'subset__RENT_CHANNEL_diff_3m': True, 'subset__RENT_CHANNEL_div_1m_2m': True, 'subset__RENT_CHANNEL_div_1m_3m': False, 'subset__RENT_CHANNEL_div_1m_6m': False, 'subset__REVENUE': True, 'subset__REVENUE_2m': False, 'subset__REVENUE_3m': True, 'subset__REVENUE_6m': False, 'subset__REVENUE_diff_1m': True, 'subset__REVENUE_diff_2m': True, 'subset__REVENUE_diff_3m': True, 'subset__REVENUE_div_1m_2m': True, 'subset__REVENUE_div_1m_3m': True, 'subset__REVENUE_div_1m_6m': False, 'subset__ROAM': False, 'subset__ROAM_2m': False, 'subset__ROAM_3m': True, 'subset__ROAM_6m': False, 'subset__ROAM_diff_1m': True, 'subset__ROAM_diff_3m': False, 'subset__ROAM_div_1m_2m': False, 'subset__ROAM_div_1m_3m': False, 'subset__ROAM_div_1m_6m': True, 'subset__VAS': True, 'subset__VAS_6m': False, 'subset__VAS_diff_1m': True, 'subset__VAS_diff_2m': True, 'subset__VAS_diff_3m': True, 'subset__VAS_div_1m_2m': False, 'subset__VAS_div_1m_3m': True, 'subset__VAS_div_1m_6m': True}"
