,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subset__CONTACT_DATE_WEEKDAY,params
0,0.5091104332243547,0.5057795165725072,0.5038396167051968,0.4927166121773388,0.4930585954064813,0.5027102170909539,0.5043842249976062,0.4974915530142402,0.49356216571139355,0.47999825588553136,0.4905655376660329,0.497813017249634,0.5014448791431267,0.4957346141745209,0.4982567404894464,0.4790347181374225,0.48739193329959096,0.4888393773169364,0.45458719204410214,0.4586337086029302,0.4917476454454673,0.01406839520148077,1,0.017777740955352783,0.007991955212063731,0.01315685510635376,0.005684144341245317,True,{'subset__CONTACT_DATE_WEEKDAY': True}
1,0.5035155875955843,0.5027743389464181,0.5012533685348071,0.5029342161060422,0.4955191647401611,0.5065412842154221,0.4876099476081692,0.483927643188378,0.49588337687919787,0.502287867802963,0.5153695812757342,0.5087214273012051,0.4991433320109982,0.4751010560442116,0.49798486382227813,0.48780658796492615,0.5023673789037386,0.499667421309659,0.4865002120296021,0.46969686606568817,0.49623027611725923,0.011033720460104155,1,0.0066198229789733885,0.0013395638548640062,0.004239189624786377,0.0021944909564663565,True,{'subset__CONTACT_DATE_WEEKDAY': True}
2,0.5227487244025553,0.5152584367262629,0.5139383814617731,0.5172513439940905,0.4838891700750995,0.4849253792594011,0.4981208021558623,0.5007472333556762,0.5150592314952874,0.5280725483222303,0.4892660013952916,0.4914153659904518,0.50354722104428,0.48772194711571343,0.5214962108258211,0.5010285145616459,0.4948206639946377,0.49063906406029845,0.5094318974597486,0.5093421268620986,0.5039360132279114,0.013312006817582473,1,0.007961201667785644,0.004918401059142744,0.0055804610252380375,0.0048065440706556665,True,{'subset__CONTACT_DATE_WEEKDAY': True}
3,0.5083204519650357,0.5101329630794906,0.48855895106903957,0.48578119229033007,0.5093207529102772,0.5102954051133333,0.49336467039656384,0.4838558267102581,0.48416788640685066,0.4878980684787218,0.5320284393253355,0.5027666443237624,0.4929380463182086,0.48986703692050937,0.49611336060079614,0.49570212576775236,0.49726840895722474,0.4894515272971014,0.4891343378520717,0.4996751159323147,0.49733206058574886,0.011648537107133039,1,0.015445315837860107,0.009498323478370567,0.010712862014770508,0.004848511037439749,True,{'subset__CONTACT_DATE_WEEKDAY': True}
4,0.5042363172510019,0.503059894942752,0.4848954557268511,0.4855888267239375,0.5204488871865725,0.5271936514233342,0.5071602738601699,0.4982302367891879,0.483279584969153,0.5015893670574395,0.5071542891536599,0.487279078833974,0.4843517023925147,0.48671822633818035,0.488764141006525,0.4829846244340178,0.48184240044868204,0.4843568321409518,0.5062856517516381,0.49679305226871673,0.496110624734963,0.012901539316502442,1,0.01423346996307373,0.009248827166717734,0.012374591827392579,0.011440634035383188,True,{'subset__CONTACT_DATE_WEEKDAY': True}
5,0.49175307442922994,0.49137518296102756,0.521817675061215,0.5148369423963448,0.4961578184205847,0.4863796629413294,0.4969777232124536,0.4942538267923341,0.5151934599127258,0.5196597608853262,0.49554139365005534,0.49540973010683564,0.5086128476259524,0.5114008659015361,0.47251309795767615,0.47176842947621844,0.4993801553971793,0.5027401406235039,0.4853041256856764,0.47817548527420217,0.4974625699355703,0.014260755225089735,1,0.006620395183563233,0.0010889350922121926,0.006420588493347168,0.005914399532978943,True,{'subset__CONTACT_DATE_WEEKDAY': True}
6,0.4959030409148735,0.4968614489145452,0.4838524068779667,0.49914418696907104,0.5108750666867297,0.5177694485862413,0.5075680888609222,0.5101389477860006,0.4982404962860621,0.5031599250372762,0.49399648441240446,0.49445901672981957,0.500177831279154,0.4898670369205095,0.4992031790760981,0.5033616951424702,0.49955713171826055,0.5021117464399546,0.49975548199116315,0.505537563437889,0.5005770112033705,0.0074343751846599445,1,0.01744225025177002,0.009779483943866529,0.017197418212890624,0.009758179177717728,True,{'subset__CONTACT_DATE_WEEKDAY': True}
7,0.5014200853590141,0.502020265926159,0.5092497913902302,0.5099440173453893,0.493078259442157,0.48401399395373657,0.4869584695566529,0.4835839500430899,0.5029196818188035,0.5104236488242617,0.5088992585803591,0.5129141416904914,0.5009643927061818,0.5041303024499678,0.509304508706893,0.5081426206858815,0.5062292245188296,0.5052383281123893,0.4990279126711626,0.5139768545750516,0.5026219854178351,0.008923649422596162,1,0.008938491344451904,0.006393191562299862,0.009084630012512206,0.011331517278768116,True,{'subset__CONTACT_DATE_WEEKDAY': True}
8,0.49425981149884407,0.48604622929291547,0.4711511497476164,0.46189537365087613,0.5121874273285638,0.51528152059423,0.4794553575092677,0.48470736495082284,0.45926637757684374,0.4946736112061064,0.49625186380859876,0.4849647073307525,0.49347239511374363,0.4848065400872741,0.49939126985212645,0.5004069600426795,0.5172539088683091,0.5190005882111541,0.49886034088888276,0.4970521045647921,0.49251924510621997,0.01628043336372965,1,0.006997346878051758,0.0019104993367717402,0.00578538179397583,0.0061126136070332035,True,{'subset__CONTACT_DATE_WEEKDAY': True}
9,0.5023519896584271,0.5006395086384964,0.5077023172783607,0.5093310124071515,0.48384129242301954,0.47762147244299136,0.4895737863015198,0.490719430119147,0.48420208472976484,0.4917522194711572,0.50469970452649,0.5029752540935393,0.47715381037713916,0.45821306923108485,0.4863976170608593,0.49645961862030286,0.5088359916829679,0.5085692447642367,0.4851143249935024,0.495098525368316,0.4930626137094238,0.012957302785595235,1,0.008443629741668702,0.004642392132762465,0.005064487457275391,0.005286829987222502,True,{'subset__CONTACT_DATE_WEEKDAY': True}
